Date,User,Rig #,File,Pilot,Pilot Details,cell type,Slice on rig time,Time,Time to Entire-Cell,Region,Layer,Depth (um),Slice (Lims ID?),Slice health,Cell Health,Slice notes,extraction pressure applied (mbar),retraction pressure applied (mbar),Post patch?,Post patch pipette R,Nucleus sucked in?,Notes,Time spent extracting cytosol,Time spent retracting pipette,patch duration,Pipette size (MOhm),Ephys notes,aCSF date,Internal version,Biocytin,Tube_ID,Well ID #,Lims tube id,Lims tube id,Smarter_ID,Picogreen conc. (pg/uL),Picogreen yield (pg),BA total conc. (pg/uL),BA total yield (pg),BA conc. <400 (pg/uL),BA conc. >400 (pg/uL),Ratio >400/total,SM_QC,PCR cycles,>400 normalized to 21 pcr cycles,SM_QC_PF,Batch,Resolution index,Cluster,Genes detected,Biocytin Well,Barcode,Atlas Region,distance to edge,Plate,20x status,20x LIMS link,,63x go no go,63x QC
180706,PB,,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-398664.02.01.01,None,,Cre+,9:57:19,0.422824074,1.666666667,VISp,4,102.9,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-398664.02.01,3,2,#health,-60,-60,nucleus_present,3,not_intentionally,,2.183333333,0.016666667,13.2,3.4,,20180705,AiV2-50uM alexa 488,1,501,EPhys_180702_03_B02_M,PBS4_180706_501_A01,PBS4_180706_501_A01,A8S4_180718_07_A03,640,7682,432.7,5192.4,0,0,58%,Pass,21,0,pass,RSC-167,0.29108,n4,6718,BIOCYTIN_180710_03_B02,535000000,,,,qc,http://lims2/focal_plane_image_series?id=720318562,,,
180706,PB,,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-398664.02.01.02,None,,Cre+,9:57:19,0.44625,0.716666667,VISp,3-Feb,61.2,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-398664.02.01,3,2,#health,-50,-50,nucleus_present,1500,no,,1.233333333,0.033333333,6.633333333,3.8,,20180705,AiV2-50uM alexa 488,1,502,,PBS4_180706_502_A01,PBS4_180706_502_A01,A8S4_180718_07_B03,419,5028,255.3,3063.6,0,0,56%,Pass,21,0,pass,RSC-167,0.8441,n108,6987,BIOCYTIN_180710_03_B02,535000000,,,,qc,http://lims2/focal_plane_image_series?id=720318562,yes,,qc
180706,PB,,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-398664.02.01.03,None,,Cre+,9:57:19,0.453263889,2.55,VISp,4,90.1,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-398664.02.01,2,2,#health,-60,-60,nucleus_present,800,no,,2.133333333,0,14.31666667,3.4,,20180705,AiV2-50uM alexa 488,1,503,,PBS4_180706_503_A01,PBS4_180706_503_A01,A8S4_180718_07_C03,553,6640,351.5,4218,0,0,52%,Pass,21,0,pass,RSC-167,1,Sst Calb2 Pdlim5,7837,BIOCYTIN_180710_03_B02,535000000,,,,qc,http://lims2/focal_plane_image_series?id=720318562,yes,,qc
180706,PB,,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-398664.02.02.01,None,,Cre+,11:53:25,0.506319444,1.083333333,VISp,4,94.9,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-398664.02.02,2,2,#health,-60,-60,nucleus_present,88,intentionally,,1.8,0.016666667,9.283333333,4.2,,20180705,AiV2-50uM alexa 488,1,504,EPhys_180702_03_B04_M,PBS4_180706_504_A01,PBS4_180706_504_A01,A8S4_180718_07_D03,659,7902,309.7,3716.4,0,0,39%,Pass,21,0,pass,RSC-167,0.8441,n108,5878,BIOCYTIN_180710_03_B04,535000000,,,,qc,http://lims2/focal_plane_image_series?id=720318619,yes,,
180706,PB,,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-398664.02.02.02,None,,Cre+,11:53:25,0.518125,5.383333333,VISp,4,114.9,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-398664.02.02,2,4,#health,-50,-50,nucleus_present,50,intentionally,,1.033333333,0,9.6,4,,20180705,AiV2-50uM alexa 488,1,505,,PBS4_180706_505_A01,PBS4_180706_505_A01,A8S4_180718_07_E03,543,6520,311.9,3742.8,0,0,45%,Fail,21,0,fail,RSC-167,0.29108,n4,4718,BIOCYTIN_180710_03_B04,535000000,,,,qc,http://lims2/focal_plane_image_series?id=720318619,,,
180706,PB,,Pvalb-IRES-Cre;Ai14-400563.03.02.01,None,,Cre+,12:56:53,0.546574074,1.483333333,VISp,4,,Pvalb-IRES-Cre;Ai14-400563.03.02,4,2,#Schedule,-50,-50,nucleus_absent,0,no,,0.683333333,2.15,12.4,3,,20180705,AiV2-50uM alexa 488,1,,EPhys_180702_03_B06_M,,,,,,,,0,0,,,21,0,,#N/A,,,,BIOCYTIN_180710_03_B06,535000000,,,,qc,http://lims2/focal_plane_image_series?id=720318676,yes,,
180706,PB,,Pvalb-IRES-Cre;Ai14-400563.03.02.02,None,,Cre+,12:56:53,0.565717593,0.866666667,VISp,4,103.1,Pvalb-IRES-Cre;Ai14-400563.03.02,3,3,#Schedule,-80,-80,entire_cell,40,intentionally,,2.8,0.016666667,10.68333333,4,,20180705,AiV2-50uM alexa 488,1,506,,PBS4_180706_506_A01,PBS4_180706_506_A01,A8S4_180718_07_F03,1530,18366,1278.4,15340.8,0,0,66%,Pass,21,0,pass,RSC-167,1,Pvalb Sema3e Kank4,10324,BIOCYTIN_180710_03_B06,535000000,,,,qc,http://lims2/focal_plane_image_series?id=720318676,yes,,
180706,PB,,Gad2-IRES-Cre;Ai14-399698.04.02.01,None,,Cre+,14:16:51,0.601064815,5.85,VISp,4,55.9,Gad2-IRES-Cre;Ai14-399698.04.02,4,2,#health,-50,-50,nucleus_present,1108,no,,1.05,0,7.75,3.7,,20180705,AiV2-50uM alexa 488,0.5,507,EPhys_180702_03_C04_M,PBS4_180706_507_A01,PBS4_180706_507_A01,A8S4_180718_07_G03,107,1286,82,984,0,0,48%,Fail,21,0,fail,RSC-167,0,n3,1266,BIOCYTIN_180710_03_C04,400000000,,,,qc,http://lims2/focal_plane_image_series?id=720330641,,,
180706,PB,,Gad2-IRES-Cre;Ai14-399698.04.02.02,None,,Cre+,14:16:51,0.622349537,0.75,VISp,4,61.2,Gad2-IRES-Cre;Ai14-399698.04.02,2,2,#health,-80,-80,entire_cell,6,intentionally,,0.433333333,0.483333333,6.683333333,3.6,,20180705,AiV2-50uM alexa 489,0.5,508,,PBS4_180706_508_A01,PBS4_180706_508_A01,A8S4_180718_07_H03,2181,26171,1754.7,21056.4,0,0,75%,Pass,21,0,pass,RSC-167,1,Pvalb Sema3e Kank4,10401,BIOCYTIN_180710_03_C04,400000000,,,,qc,http://lims2/focal_plane_image_series?id=720330641,yes,63x no go,
180706,PB,,Gad2-IRES-Cre;Ai14-399698.04.02.03,None,,Cre+,14:16:51,0.631875,2.366666667,VISp,5,53.1,Gad2-IRES-Cre;Ai14-399698.04.02,2,2,#health,-57,-57,nucleus_present,600,no,,1.15,0.016666667,7.033333333,3.8,,20180705,AiV2-50uM alexa 490,0.5,509,,PBS4_180706_509_A01,PBS4_180706_509_A01,A8S4_180718_07_A04,636,7634,386.2,4634.4,0,0,60%,Pass,21,0,pass,RSC-167,1,Sst Nr2f2 Necab1,6497,BIOCYTIN_180710_03_C04,400000000,,,,qc,http://lims2/focal_plane_image_series?id=720330641,yes,63x no go,
180709,P1,,Sst-IRES-Cre;Ai14-400679.05.01.01,None,,Cre+,10:21:58,0.441956019,1.1,VISp,6a,,Sst-IRES-Cre;Ai14-400679.05.01,4,5,,-25,-25,nucleus_present,1900,no,,0.3,0.633333333,3.216666667,2.9,,20180706,AiV2-50uM alexa 488,0.5,1,,P1S4_180709_001_A01,P1S4_180709_001_A01,A8S4_180718_07_B04,945,11342,775.1,9301.2,0,0,74%,Pass,21,0,pass,RSC-167,0.869671,n101,9689,BIOCYTIN_180717_01_A01,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723479542,yes,63x go,
180709,P1,,Sst-IRES-Cre;Ai14-400679.05.01.02,None,,Cre+,10:21:58,0.44880787,0.716666667,VISp,6a,,Sst-IRES-Cre;Ai14-400679.05.01,4,4,,-25,-25,nucleus_present,3000,no,,0.216666667,0.55,4.116666667,3.1,,20180706,AiV2-50uM alexa 488,0.5,2,,P1S4_180709_002_A01,P1S4_180709_002_A01,A8S4_180718_07_C04,933,11200,678.7,8144.4,0,0,72%,Pass,21,0,pass,RSC-167,1,Sst Crhr2 Efemp1,8872,BIOCYTIN_180717_01_A01,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723479542,yes,63x go,
180709,P1,,Sst-IRES-Cre;Ai14-400679.05.01.03,None,,Cre+,10:21:58,0.456030093,0.85,VISp,6a,,Sst-IRES-Cre;Ai14-400679.05.01,3,3,,-25,-25,nucleus_present,1600,no,,0.5,0.166666667,5.466666667,2.7,nan stopped firing on ramps,20180706,AiV2-50uM alexa 488,0.5,3,,P1S4_180709_003_A01,P1S4_180709_003_A01,A8S4_180718_07_D04,695,8335,507.6,6091.2,0,0,70%,Pass,21,0,pass,RSC-167,1,Sst Myh8 Etv1,7976,BIOCYTIN_180717_01_A01,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723479542,yes,63x no go,
180709,P1,,Sst-IRES-Cre;Ai14-400679.05.01.04,None,,Cre+,10:21:58,0.46505787,0.816666667,VISp,5,,Sst-IRES-Cre;Ai14-400679.05.01,3,3,,-25,-25,nucleus_present,3000,no,,0.283333333,0.533333333,7.216666667,3.3,nan stopped firing on ramps,20180706,AiV2-50uM alexa 488,0.5,4,,P1S4_180709_004_A01,P1S4_180709_004_A01,A8S4_180718_07_E04,852,10224,660.6,7927.2,0,0,69%,Pass,21,0,pass,RSC-167,0.879146,n112,8487,BIOCYTIN_180717_01_A01,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723479542,yes,63x no go,
180709,P1,,Sst-IRES-Cre;Ai14-400679.05.01.05,None,,Cre+,10:21:58,0.474907407,2.116666667,VISp,5,,Sst-IRES-Cre;Ai14-400679.05.01,3,4,,-20,-20,nucleus_present,22,not_intentionally,,0.283333333,0.616666667,3.316666667,2.8,,20180706,AiV2-50uM alexa 488,0.5,5,,P1S4_180709_005_A01,P1S4_180709_005_A01,A8S4_180718_07_F04,1935,23225,1551.2,18614.4,0,0,82%,Pass,21,0,pass,RSC-167,1,Pvalb Gabrg1,10281,BIOCYTIN_180717_01_A01,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723479542,yes,63x no go,
180709,P1,,Sst-IRES-Cre;Ai14-400685.04.01.01,None,,Cre+,13:51:56,0.584305556,0.5,VISp,4,,Sst-IRES-Cre;Ai14-400685.04.01,3,3,,-20,-20,nucleus_present,1000,no,,0.483333333,0.85,5.566666667,3.3,,20180706,AiV2-50uM alexa 488,0.5,6,,P1S4_180709_006_A01,P1S4_180709_006_A01,A8S4_180718_07_G04,987,11848,714.2,8570.4,0,0,73%,Pass,21,0,pass,RSC-167,1,Sst Mme Fam114a1,9103,BIOCYTIN_180717_01_A05,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723483390,yes,63x go,
180709,P1,,Sst-IRES-Cre;Ai14-400685.04.01.02,None,,Cre+,13:51:56,0.592060185,0.9,VISp,5,,Sst-IRES-Cre;Ai14-400685.04.01,3,4,,-25,-25,nucleus_present,2400,no,,0.316666667,0.7,5.233333333,4.5,,20180706,AiV2-50uM alexa 488,0.5,7,,P1S4_180709_007_A01,P1S4_180709_007_A01,A8S4_180718_07_H04,1286,15434,1060.4,12724.8,0,0,76%,Pass,21,0,pass,RSC-167,0.714428,n91,9898,BIOCYTIN_180717_01_A05,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723483390,,,
180709,P1,,Sst-IRES-Cre;Ai14-400685.04.01.03,None,,Cre+,13:51:56,0.600509259,0.7,VISp,5,,Sst-IRES-Cre;Ai14-400685.04.01,3,4,,-25,-25,nucleus_absent,1900,no,,0.3,0.616666667,4.166666667,3.9,,20180706,AiV2-50uM alexa 488,0.5,8,,P1S4_180709_008_A01,P1S4_180709_008_A01,A8S4_180718_07_A06,310,3721,222.3,2667.6,0,0,59%,Pass,21,0,pass,RSC-167,1,Sst Mme Fam114a1,4891,BIOCYTIN_180717_01_A05,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723483390,yes,63x go,
180709,P2,,Sst-IRES-Cre;Ai14-400679.03.02.01,None,,Cre+,12:01:45,0.52681713,1.566666667,VISp,6b,53.6,Sst-IRES-Cre;Ai14-400679.03.02,3,3,#ROIgone,-25,-25,nucleus_absent,1000,no,Fluorescence in Pipette Small Bubbles Alexa fill visible post experiment,0.733333333,1.466666667,9.233333333,3.5,,20180706,AiV2-50uM alexa 488,0.5,51,EPhys_180709_01_A04_M,P2S4_180709_051_A01,P2S4_180709_051_A01,A8S4_180718_07_B06,2856,34276,2273.4,27280.8,0,0,73%,Pass,21,0,pass,RSC-167,1,Sst Rxfp1 Prdm8,11633,BIOCYTIN_180717_01_A04,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723482800,yes,63x go,
180709,P2,,Sst-IRES-Cre;Ai14-400679.03.02.02,None,,Cre+,12:01:45,0.550393519,1.433333333,VISp,5,66.1,Sst-IRES-Cre;Ai14-400679.03.02,3,3,#ROIgone,-23,-23,nucleus_present,3000,not_intentionally,Fluorescence in Pipette Large Bubbles Alexa fill visible post experiment.,0.4,2.116666667,9.016666667,4,,20180706,AiV2-50uM alexa 488,0.5,52,,P2S4_180709_052_A01,P2S4_180709_052_A01,A8S4_180718_07_C06,1926,23110,1347.5,16170,0,0,68%,Pass,21,0,pass,RSC-167,0.869671,n101,10761,BIOCYTIN_180717_01_A04,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723482800,yes,63x go,
180709,P2,,Sst-IRES-Cre;Ai14-400679.03.02.03,None,,Cre+,12:01:45,0.57494213,1.6,VISp,6a,54.9,Sst-IRES-Cre;Ai14-400679.03.02,3,3,#ROIgone,-20,-20,nucleus_present,2000,no,Fluorescence in Pipette Small Bubbles Alexa fill visible post experiment.,0.45,1.2,9.716666667,3.5,,20180706,AiV2-50uM alexa 488,0.5,53,,P2S4_180709_053_A01,P2S4_180709_053_A01,A8S4_180718_07_D06,2980,35764,2050.8,24609.6,0,0,69%,Pass,21,0,pass,RSC-167,1,Sst Rxfp1 Prdm8,9698,BIOCYTIN_180717_01_A04,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723482800,yes,63x go,
180709,P2,,Sst-IRES-Cre;Ai14-400685.03.02.01,None,,Cre+,15:26:19,0.664201389,2.016666667,VISp,6b,58.7,Sst-IRES-Cre;Ai14-400685.03.02,2,2,#Schedule,-25,-30,nucleus_present,2000,no,Fluorescence in Pipette Small Bubbles Alexa fill visible post experiment.,0.566666667,3.283333333,12.23333333,3.6,,20180706,AiV2-50uM alexa 488,0.5,54,EPhys_180709_01_B04_M,P2S4_180709_054_A01,P2S4_180709_054_A01,A8S4_180718_07_E06,1431,17168,1013.4,12160.8,0,0,64%,Pass,21,0,pass,RSC-167,0.836628,n111,9990,BIOCYTIN_180717_01_B04,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723487215,yes,63x go,
180709,P2,,Sst-IRES-Cre;Ai14-400685.03.02.02,None,,Cre+,15:26:19,0.691539352,1.133333333,VISp,6a,38.3,Sst-IRES-Cre;Ai14-400685.03.02,3,4,#Schedule,-30,-30,nucleus_present,3000,no,Fluorescence in Pipette No Bubbles Alexa fill visible post experiment.,0.566666667,2.016666667,8.516666667,4.6,,20180706,AiV2-50uM alexa 488,0.5,55,,P2S4_180709_055_A01,P2S4_180709_055_A01,A8S4_180718_07_F06,1180,14162,815.3,9783.6,0,0,66%,Pass,21,0,pass,RSC-167,0.897271,n113,8893,BIOCYTIN_180717_01_B04,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723487215,yes,63x go,
180709,P8,,Sst-IRES-Cre;Ai14-400679.04.02.01,None,,Cre+,10:33:12,0.44412037,1.25,VISp,6b,46.2,Sst-IRES-Cre;Ai14-400679.04.02,3,4,,-40,-40,nucleus_present,1500,not_intentionally,,1.95,1.283333333,11.3,4,,20180706,AiV2-50uM alexa 488,0.5,351,EPhys_180709_01_A02_M,P8S4_180709_351_A01,P8S4_180709_351_A01,A8S4_180718_07_G06,2256,27077,1818.3,21819.6,0,0,76%,Pass,21,0,pass,RSC-167,0.580975,n89,10623,BIOCYTIN_180717_01_A02,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723480882,,,
180709,P8,,Sst-IRES-Cre;Ai14-400679.04.02.02,None,,Cre+,10:33:12,0.459548611,0.866666667,VISp,5,47.9,Sst-IRES-Cre;Ai14-400679.04.02,3,4,,-30,-30,nucleus_present,4000,no,,0.216666667,1.1,8.9,4.5,,20180706,AiV2-50uM alexa 488,0.5,352,,P8S4_180709_352_A01,P8S4_180709_352_A01,A8S4_180718_07_H06,2550,30596,1784.6,21415.2,0,0,68%,Pass,21,0,pass,RSC-167,1,Sst Rxfp1 Prdm8,11355,BIOCYTIN_180717_01_A02,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723480882,yes,63x go,processing
180709,P8,,Sst-IRES-Cre;Ai14-400679.04.02.03,None,,Cre+,10:33:12,0.471365741,1.283333333,VISp,6b,37.4,Sst-IRES-Cre;Ai14-400679.04.02,3,4,,-40,-40,nucleus_present,2000,no,,1.066666667,0.4,9.466666667,3.4,,20180706,AiV2-50uM alexa 488,0.5,353,,P8S4_180709_353_A01,P8S4_180709_353_A01,A8S4_180718_07_A07,2608,31297,1985.9,23830.8,0,0,72%,Pass,21,0,pass,RSC-167,1,Sst Esm1,10792,BIOCYTIN_180717_01_A02,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723480882,yes,63x go,processing
180709,P8,,Sst-IRES-Cre;Ai14-400685.04.02.01,None,,Cre+,13:20:30,0.564189815,1.366666667,VISp,6a,40.5,Sst-IRES-Cre;Ai14-400685.04.02,4,3,,-40,-40,nucleus_present,2000,no,,1.35,0.966666667,8.366666667,3.9,,20180706,AiV2-50uM alexa 488,0.5,354,EPhys_180709_01_B01_M,P8S4_180709_354_A01,P8S4_180709_354_A01,A8S4_180718_07_B07,3849,46189,2129.7,25556.4,0,0,54%,Pass,21,0,pass,RSC-167,1,Pvalb Sema3e Kank4,11093,BIOCYTIN_180717_01_B01,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723484939,yes,63x go,
180709,P8,,Sst-IRES-Cre;Ai14-400685.04.02.02,None,,Cre+,13:20:30,0.577013889,1.033333333,VISp,5,41.9,Sst-IRES-Cre;Ai14-400685.04.02,3,4,,-40,-40,nucleus_present,3000,no,,1.183333333,1.3,11.15,3.5,,20180706,AiV2-50uM alexa 488,0.5,355,,P8S4_180709_355_A01,P8S4_180709_355_A01,A8S4_180718_07_C07,1035,12421,818.9,9826.8,0,0,68%,Pass,21,0,pass,RSC-167,1,Sst Rxfp1 Prdm8,8952,BIOCYTIN_180717_01_B01,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723484939,yes,63x go,
180709,P8,,Sst-IRES-Cre;Ai14-400685.04.02.03,None,,Cre+,13:20:30,0.595428241,0.783333333,VISp,5,32.5,Sst-IRES-Cre;Ai14-400685.04.02,3,3,,-40,-40,nucleus_present,3000,not_intentionally,,0.683333333,1.533333333,9.8,4.6,,20180706,AiV2-50uM alexa 488,0.5,356,,P8S4_180709_356_A01,P8S4_180709_356_A01,A8S4_180718_07_D07,1297,15558,896.8,10761.6,0,0,65%,Pass,21,0,pass,RSC-167,1,Sst Crhr2 Efemp1,9390,BIOCYTIN_180717_01_B01,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723484939,yes,63x go,
180709,P8,,Sst-IRES-Cre;Ai14-400685.04.02.04,None,,Cre+,13:20:30,0.607743056,1.116666667,VISp,5,33.4,Sst-IRES-Cre;Ai14-400685.04.02,3,3,,-40,-40,nucleus_present,3000,no,,0.983333333,0.616666667,7.9,3.7,,20180706,AiV2-50uM alexa 488,0.5,357,,P8S4_180709_357_A01,P8S4_180709_357_A01,A8S4_180718_07_E07,1741,20888,1260.5,15126,0,0,69%,Pass,21,0,pass,RSC-167,0.714428,n91,10226,BIOCYTIN_180717_01_B01,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723484939,,,
180709,P8,,Sst-IRES-Cre;Ai14-400685.04.02.05,None,,Cre+,13:20:30,0.620555556,1.333333333,VISp,4,44.9,Sst-IRES-Cre;Ai14-400685.04.02,3,4,,-40,-40,nucleus_present,3000,no,,0.6,1.383333333,10.48333333,3.6,,20180706,AiV2-50uM alexa 488,0.5,358,,P8S4_180709_358_A01,P8S4_180709_358_A01,A8S4_180718_07_F07,1693,20318,932.2,11186.4,0,0,50%,Pass,21,0,pass,RSC-167,1,Sst Hpse Cbln4,10437,BIOCYTIN_180717_01_B01,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723484939,yes,63x go,
180709,P8,,Pvalb-IRES-Cre;Ai14-400565.04.02.01,None,,Cre+,15:35:48,0.655405093,0.9,VISp,5,33.8,Pvalb-IRES-Cre;Ai14-400565.04.02,3,4,,-40,-40,nucleus_present,2000,no,,1.1,1.416666667,9.4,3,,20180706,AiV2-50uM alexa 488,0.5,359,EPhys_180709_01_B03_M,P8S4_180709_359_A01,P8S4_180709_359_A01,A8S4_180718_07_G07,1507,18087,1091.3,13095.6,0,0,69%,Pass,21,0,pass,RSC-167,0.836628,n111,9774,BIOCYTIN_180717_01_B03,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723486644,yes,63x go,
180709,P8,,Pvalb-IRES-Cre;Ai14-400565.04.02.02,None,,Cre+,15:35:48,0.670173611,1.116666667,VISp,4,41.2,Pvalb-IRES-Cre;Ai14-400565.04.02,3,4,,-40,-40,nucleus_present,2000,no,,0.716666667,1.733333333,11.26666667,3.6,,20180706,AiV2-50uM alexa 488,0.5,360,,P8S4_180709_360_A01,P8S4_180709_360_A01,A8S4_180718_07_H07,1639,19665,979.7,11756.4,0,0,57%,Pass,21,0,pass,RSC-167,1,Pvalb Reln Itm2a,10347,BIOCYTIN_180717_01_B03,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723486644,yes,63x go,
180709,P9,,Sst-IRES-Cre;Ai14-400679.04.01.01,None,,Cre+,10:21:52,0.437372685,0.85,VISp,6a,47.1,Sst-IRES-Cre;Ai14-400679.04.01,3,3,#ROIgone,-29.9,-29.9,nucleus_present,1000,no,"Cell Dimmed,Cell Swelled No Bubbles,Solution in Pipette Shank Alexa fill visible
Nucleated",0.616666667,1.316666667,12.55,4.2,Patch/Cell Unstable no ramp sweeps,20180706,AiV2-50uM alexa 488,0.5,401,EPhys_180709_01_A03_M,P9S4_180709_401_A01,P9S4_180709_401_A01,A8S4_180718_07_A08,1797,21570,1347,16164,0,0,68%,Pass,21,0,pass,RSC-167,1,Sst Esm1,10097,BIOCYTIN_180717_01_A03,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723481688,yes,,
180709,P9,,Sst-IRES-Cre;Ai14-400679.04.01.02,None,,Cre+,10:21:52,0.452268519,0.983333333,VISp,6a,58.2,Sst-IRES-Cre;Ai14-400679.04.01,3,3,#ROIgone,-29.5,-29.5,nucleus_present,1000,no,"Cell Dimmed,Cell Swelled No Bubbles Alexa fill visible
Nucleated",0.566666667,1.25,13.55,5.2,"Patch Became Leaky,Cell Depolarized restarted recording with new RMP at sweep 14",20180706,AiV2-50uM alexa 488,0.5,402,,P9S4_180709_402_A01,P9S4_180709_402_A01,A8S4_180718_07_B08,908,10895,690.1,8281.2,0,0,61%,Pass,21,0,pass,RSC-167,1,Sst Rxfp1 Eya1,8787,BIOCYTIN_180717_01_A03,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723481688,yes,63x go,
180709,P9,,Sst-IRES-Cre;Ai14-400679.04.01.03,None,,Cre+,10:21:52,0.46849537,1.516666667,VISp,6b,50.3,Sst-IRES-Cre;Ai14-400679.04.01,3,3,#ROIgone,-30.7,-30.7,nucleus_present,1000,no,"nan No Bubbles Alexa fill visible
Nucleated",0.883333333,1.166666667,11.4,4.2,,20180706,AiV2-50uM alexa 488,0.5,403,,P9S4_180709_403_A01,P9S4_180709_403_A01,A8S4_180718_07_C08,1182,14184,868.6,10423.2,0,0,68%,Pass,21,0,pass,RSC-167,1,Sst Rxfp1 Eya1,8965,BIOCYTIN_180717_01_A03,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723481688,yes,,
180709,P9,,Sst-IRES-Cre;Ai14-400679.04.01.04,None,,Cre+,10:21:52,0.482002315,0.916666667,VISp,6b,51.1,Sst-IRES-Cre;Ai14-400679.04.01,3,3,#ROIgone,-29.9,-29.9,nucleus_present,1000,no,"Cell Dimmed No Bubbles Alexa fill visible
Nucleated",0.566666667,1.05,11.33333333,4.4,,20180706,AiV2-50uM alexa 488,0.5,404,,P9S4_180709_404_A01,P9S4_180709_404_A01,A8S4_180718_07_D08,1221,14652,827.9,9934.8,0,0,63%,Pass,21,0,pass,RSC-167,1,Sst Rxfp1 Prdm8,9528,BIOCYTIN_180717_01_A03,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723481688,yes,63x go,
180709,P9,,Sst-IRES-Cre;Ai14-400685.03.01.01,None,,Cre+,13:14:58,0.556747685,0.866666667,VISp,4,52.9,Sst-IRES-Cre;Ai14-400685.03.01,3,4,#ROIgone,-29.7,-29.7,nucleus_present,1000,no,"Fluorescence in Pipette,Cell Dimmed No Bubbles,Solution in Pipette Shank Alexa fill visible
Nucleated",0.583333333,1.05,11.85,4.1,,20180706,AiV2-50uM alexa 488,0.5,405,EPhys_180709_01_A06_M,P9S4_180709_405_A01,P9S4_180709_405_A01,A8S4_180718_07_E08,1517,18200,665.4,7984.8,0,0,65%,Pass,21,0,pass,RSC-167,0.714428,n91,9204,BIOCYTIN_180717_01_A06,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723484237,,,
180709,P9,,Sst-IRES-Cre;Ai14-400685.03.01.02,None,,Cre+,13:14:58,0.56974537,1,VISp,5,45.8,Sst-IRES-Cre;Ai14-400685.03.01,3,3,#ROIgone,-31.6,-31.6,nucleus_present,1000,no,"Cell Dimmed,Cell Swelled No Bubbles,Solution in Pipette Shank Alexa fill visible
Nucleated",0.55,1,12.23333333,4.9,,20180706,AiV2-50uM alexa 488,0.5,406,,P9S4_180709_406_A01,P9S4_180709_406_A01,A8S4_180718_07_F08,753,9037,563.4,6760.8,0,0,65%,Pass,21,0,pass,RSC-167,1,Sst Nts,7792,BIOCYTIN_180717_01_A06,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723484237,yes,63x go,
180709,P9,,Sst-IRES-Cre;Ai14-400685.03.01.03,None,,Cre+,13:14:58,0.584479167,2.416666667,VISp,6a,53.7,Sst-IRES-Cre;Ai14-400685.03.01,3,4,#ROIgone,-40,-40,nucleus_present,1000,no,"Cell Dimmed No Bubbles Alexa fill visible
Nucleated",0.816666667,0.616666667,10.38333333,5.8,,20180706,AiV2-50uM alexa 488,0.5,407,,P9S4_180709_407_A01,P9S4_180709_407_A01,A8S4_180718_07_G08,2270,27235,1498.1,17977.2,0,0,65%,Pass,21,0,pass,RSC-167,1,Sst Esm1,10956,BIOCYTIN_180717_01_A06,500000000,,,,qc,http://lims2/focal_plane_image_series?id=723484237,yes,63x go,
