project,cell_specimen_id,link_cell_specimen,cell_specimen_name,cell_or_cluster,hemisphere,flipped,link_slice_specimen,slice_histology_well,slice_biocytin_well,slide20x_barcode ,patched_cell_container,ephys_roi_result_id,recording_date,ephys_seal_gohm,tcp_sop,ephys_qc,rna_amplification_set,rna_amplification_qc,ephys_published_at,labtracks_id,reporters,drivers,cell_reporter,structure,cortex_layer,dendrite_type,apical,pin_z_coord,nwb_ready,has_nwb_download,image_series_20x_id,image_series_20x_qc,psw_20x_annotations,layer_20x_annotations,image_series_20x_tags,link_ims_20x,check_slide,ims63x_go_no_go,ims63x_imaging_started,image_series_63x_id,image_series_63x_qc,link_ims_63x,has_morph_thumb,MorphologyThumbnail,HighResMorphologyThumbnail,has_inst_thres_thumb,has_sum_thumb,has_glif1,has_glif2,has_glif3,has_glif4,has_glif5,has_biophysical,has_active_dendrite,nwb_filename,swc_filename,marker_filename,swc_published_at,disease_state
mIVSCC-MET,646574007,http://lims2/specimens?id=646574007,Ntsr1-Cre_GN220;Ai14-357982.05.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-357982.05.01,EPhys_171106_01_B05_M,BIOCYTIN_171114_01_B05,539046225,P9S4_171106_407_A01,646573970,11/6/2017 23:23,1.057062144,V1 Coronal 107,auto_failed,A8S4_171108_09,passed,,357982,Ai14(RCL-tdT),Ntsr1-Cre_GN220,positive,VISp6a,,,,7611.63853,,,649504649,pending_ephys_qc,s,,,http://lims2/focal_plane_image_series?id=649504649,,63x go,63x imaging started,698870775,image_qc_passed,http://lims2/focal_plane_image_series?id=698870775,,,,,,,,,,,,,,,,,
mIVSCC-MET,646849289,http://lims2/specimens?id=646849289,Ntsr1-Cre_GN220;Ai14-357985.02.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-357985.02.01,EPhys_171106_01_D04_M,BIOCYTIN_171114_01_D04,535174446,P9S4_171107_403_A01,646849209,11/7/2017 22:03,2.025548288,V1 Coronal 107,auto_failed,A8S4_171110_01,passed,,357985,Ai14(RCL-tdT),Ntsr1-Cre_GN220,positive,VISp,,,,,,,649504884,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=649504884,,63x go,63x imaging started,691284366,deferred,http://lims2/focal_plane_image_series?id=691284366,,,,,,,,,,,,,,,,,
mIVSCC-MET,646855569,http://lims2/specimens?id=646855569,Ntsr1-Cre_GN220;Ai14-357985.02.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-357985.02.01,EPhys_171106_01_D04_M,BIOCYTIN_171114_01_D04,535174446,P9S4_171107_404_A01,646855254,11/7/2017 22:22,1.383272704,V1 Coronal 107,auto_failed,A8S4_171110_01,failed,,357985,Ai14(RCL-tdT),Ntsr1-Cre_GN220,positive,VISp,,,,,,,649504884,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=649504884,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,646828209,http://lims2/specimens?id=646828209,Ntsr1-Cre_GN220;Ai14-357985.03.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-357985.03.01,Ephys_171106_01_D02_M,BIOCYTIN_171114_01_D02,535175011,,646828161,11/7/2017 21:20,1.879373312,V1 Coronal 107,auto_failed,,,,357985,Ai14(RCL-tdT),Ntsr1-Cre_GN220,,,,,,,,,649504823,processing,,,,http://lims2/focal_plane_image_series?id=649504823,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,646828468,http://lims2/specimens?id=646828468,Ntsr1-Cre_GN220;Ai14-357985.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-357985.03.02,EPhys_171106_01_D03_M,BIOCYTIN_171114_01_D03,535174983,P8S4_171107_354_A01,646828453,11/7/2017 21:26,2.8348416,V1 Coronal 107,auto_failed,A8S4_171110_01,passed,,357985,Ai14(RCL-tdT),Ntsr1-Cre_GN220,positive,VISp,,,,,,,649504847,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=649504847,,63x go,63x imaging started,675151278,qc,http://lims2/focal_plane_image_series?id=675151278,,,,,,,,,,,,,,,,,
mIVSCC-MET,646845860,http://lims2/specimens?id=646845860,Ntsr1-Cre_GN220;Ai14-357985.03.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-357985.03.02,EPhys_171106_01_D03_M,BIOCYTIN_171114_01_D03,535174983,P8S4_171107_355_A01,646845845,11/7/2017 21:46,2.93703168,V1 Coronal 107,auto_failed,A8S4_171110_01,passed,,357985,Ai14(RCL-tdT),Ntsr1-Cre_GN220,positive,VISp,,,,,,,649504847,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=649504847,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,646827381,http://lims2/specimens?id=646827381,Ntsr1-Cre_GN220;Ai14-357985.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-357985.04.01,EPhys_171106_01_D01_M,BIOCYTIN_171114_01_D01,535175007,P9S4_171107_401_A01,646827323,11/7/2017 21:17,1.370197248,V1 Coronal 107,auto_failed,A8S4_171110_01,passed,,357985,Ai14(RCL-tdT),Ntsr1-Cre_GN220,positive,VISp,,,,,,,649504804,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=649504804,,63x go,63x imaging started,672281327,image_qc_passed,http://lims2/focal_plane_image_series?id=672281327,,,,,,,,,,,,,,,,,
mIVSCC-MET,646828508,http://lims2/specimens?id=646828508,Ntsr1-Cre_GN220;Ai14-357985.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-357985.04.01,EPhys_171106_01_D01_M,BIOCYTIN_171114_01_D01,535175007,P9S4_171107_402_A01,646828493,11/7/2017 21:35,1.800579712,V1 Coronal 107,auto_failed,A8S4_171110_01,failed,,357985,Ai14(RCL-tdT),Ntsr1-Cre_GN220,positive,VISp,,,,,,,649504804,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=649504804,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,646800657,http://lims2/specimens?id=646800657,Ntsr1-Cre_GN220;Ai14-357985.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-357985.04.02,EPhys_171106_01_C06_M,BIOCYTIN_171114_01_C06,535175003,P8S4_171107_353_A01,646800623,11/7/2017 19:18,1.054829504,V1 Coronal 107,auto_failed,A8S4_171110_01,failed,,357985,Ai14(RCL-tdT),Ntsr1-Cre_GN220,positive,VISp,,,,,,,649504784,processing,,,,http://lims2/focal_plane_image_series?id=649504784,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,646836355,http://lims2/specimens?id=646836355,Ntsr1-Cre_GN220;Ai14-357985.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-357985.05.01,EPhys_171106_01_D05_M,BIOCYTIN_171114_01_D05,535174975,PAS4_171107_452_A01,646836196,11/7/2017 21:36,1.167985664,V1 Coronal 107,auto_failed,A8S4_171116_08,passed,,357985,Ai14(RCL-tdT),Ntsr1-Cre_GN220,positive,VISp6a,,,,8514.152932,,,649504904,pending_ephys_qc,psw,,,http://lims2/focal_plane_image_series?id=649504904,,63x go,63x imaging started,672270037,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=672270037,,/allen/programs/celltypes/production/mousecelltypes/prod118/specimen_646836355/morphology_summary_716553339.png,/allen/programs/celltypes/production/mousecelltypes/prod118/specimen_646836355/high_res_morphology_summary_716553339.png,,,,,,,,,,,/allen/programs/celltypes/production/mousecelltypes/prod118/specimen_646836355/Ntsr1-Cre_GN220_Ai14-357985.05.01.01_716553339_m.swc,/allen/programs/celltypes/production/mousecelltypes/prod118/specimen_646836355/Ntsr1-Cre_GN220_Ai14-357985.05.01.01_716553339_m.marker,,
mIVSCC-MET,646854566,http://lims2/specimens?id=646854566,Ntsr1-Cre_GN220;Ai14-357985.05.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-357985.05.01,EPhys_171106_01_D05_M,BIOCYTIN_171114_01_D05,535174975,PAS4_171107_453_A01,646854381,11/7/2017 22:05,8.717970432,V1 Coronal 107,auto_failed,A8S4_171116_08,passed,,357985,Ai14(RCL-tdT),Ntsr1-Cre_GN220,positive,POL,,,,7076.104845,,,649504904,pending_ephys_qc,pw,,,http://lims2/focal_plane_image_series?id=649504904,check slide,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,653185097,http://lims2/specimens?id=653185097,Ntsr1-Cre_GN220;Ai14-361815.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-361815.03.01,EPhys_171211_03_A03_M,BIOCYTIN_171219_09_A03,500366994,P6S4_171215_251_A01,653184649,,,V1 Coronal 107,qc,A8S4_171219_07,passed,,361815,Ai14(RCL-tdT),Ntsr1-Cre_GN220,positive,VISp6a,,,,8011.260995,,,656864458,pending_ephys_qc,psw,,,http://lims2/focal_plane_image_series?id=656864458,,63x go,63x imaging started,668583223,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=668583223,,/allen/programs/celltypes/production/mousecelltypes/prod94/specimen_653185097/morphology_summary_686468959.png,/allen/programs/celltypes/production/mousecelltypes/prod94/specimen_653185097/high_res_morphology_summary_686468959.png,,,,,,,,,,,/allen/programs/celltypes/production/mousecelltypes/prod94/specimen_653185097/Ntsr1-Cre_GN220_Ai14-361815.03.01.01_686468959_m.swc,/allen/programs/celltypes/production/mousecelltypes/prod94/specimen_653185097/Ntsr1-Cre_GN220_Ai14-361815.03.01.01_686468959_m.marker,,
mIVSCC-MET,653187903,http://lims2/specimens?id=653187903,Ntsr1-Cre_GN220;Ai14-361815.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-361815.03.02,EPhys_171211_03_A01_M,BIOCYTIN_171219_09_A01,500366769,P8S4_171215_351_A01,653187887,,,V1 Coronal 107,qc,A8S4_171219_07,failed,,361815,Ai14(RCL-tdT),Ntsr1-Cre_GN220,negative,VISp,,,,,,,656877834,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=656877834,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,653193740,http://lims2/specimens?id=653193740,Ntsr1-Cre_GN220;Ai14-361815.03.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-361815.03.02,EPhys_171211_03_A01_M,BIOCYTIN_171219_09_A01,500366769,P8S4_171215_352_A01,653193725,12/15/2017 18:21,2.560770048,V1 Coronal 107,auto_failed,A8S4_171219_07,passed,,361815,Ai14(RCL-tdT),Ntsr1-Cre_GN220,positive,VISp,,,,,,,656877834,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=656877834,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,653195521,http://lims2/specimens?id=653195521,Ntsr1-Cre_GN220;Ai14-361815.03.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-361815.03.02,EPhys_171211_03_A01_M,BIOCYTIN_171219_09_A01,500366769,P8S4_171215_353_A01,653195500,12/15/2017 18:42,1.232944384,V1 Coronal 107,auto_failed,A8S4_171219_07,passed,,361815,Ai14(RCL-tdT),Ntsr1-Cre_GN220,positive,VISp6a,,,,2962.265725,,,656877834,pending_ephys_qc,psw,,,http://lims2/focal_plane_image_series?id=656877834,,63x go,63x imaging started,664929351,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=664929351,,/allen/programs/celltypes/production/mousecelltypes/prod71/specimen_653195521/morphology_summary_716552943.png,/allen/programs/celltypes/production/mousecelltypes/prod71/specimen_653195521/high_res_morphology_summary_716552943.png,,,,,,,,,,,/allen/programs/celltypes/production/mousecelltypes/prod71/specimen_653195521/Ntsr1-Cre_GN220_Ai14-361815.03.02.03_716552943_m.swc,/allen/programs/celltypes/production/mousecelltypes/prod71/specimen_653195521/Ntsr1-Cre_GN220_Ai14-361815.03.02.03_716552943_m.marker,,
mIVSCC-MET,653196313,http://lims2/specimens?id=653196313,Ntsr1-Cre_GN220;Ai14-361815.04.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-361815.04.01,EPhys_171211_03_A04_M,BIOCYTIN_171219_09_A04,500367178,P8S4_171215_354_A01,653196295,12/15/2017 19:19,3.150784,V1 Coronal 107,auto_failed,A8S4_171219_07,passed,,361815,Ai14(RCL-tdT),Ntsr1-Cre_GN220,positive,VISp,,,,,,,656864497,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=656864497,check slide,63x go,63x imaging started,670465848,deferred,http://lims2/focal_plane_image_series?id=670465848,,,,,,,,,,,,,,,,,
mIVSCC-MET,653191401,http://lims2/specimens?id=653191401,Ntsr1-Cre_GN220;Ai14-361815.04.02.01,Cell,,unknown,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-361815.04.02,Ephys_171211_01_D06_M,BIOCYTIN_171219_07_D06,500367707,PBS4_171215_501_A01,653191386,,,V1 Coronal 107,qc,A8S4_171219_07,passed,,361815,Ai14(RCL-tdT),Ntsr1-Cre_GN220,,VISp,,,,,,,656877340,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=656877340,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,653196570,http://lims2/specimens?id=653196570,Ntsr1-Cre_GN220;Ai14-361815.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-361815.05.01,EPhys_171211_03_A06_M,BIOCYTIN_171219_09_A06,400163341,P6S4_171215_252_A01,653196543,,,V1 Coronal 107,qc,A8S4_171219_07,failed,,361815,Ai14(RCL-tdT),Ntsr1-Cre_GN220,positive,,,,,,,,656864563,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=656864563,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,653197964,http://lims2/specimens?id=653197964,Ntsr1-Cre_GN220;Ai14-361815.05.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-361815.05.01,EPhys_171211_03_A06_M,BIOCYTIN_171219_09_A06,400163341,P6S4_171215_253_A01,653197894,,,V1 Coronal 107,qc,A8S4_171219_07,passed,,361815,Ai14(RCL-tdT),Ntsr1-Cre_GN220,positive,,,,,,,,656864563,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=656864563,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,653200894,http://lims2/specimens?id=653200894,Ntsr1-Cre_GN220;Ai14-361815.05.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-361815.05.01,EPhys_171211_03_A06_M,BIOCYTIN_171219_09_A06,400163341,P6S4_171215_254_A01,653200856,,,V1 Coronal 107,qc,A8S4_171219_07,passed,,361815,Ai14(RCL-tdT),Ntsr1-Cre_GN220,positive,,,,,,,,656864563,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=656864563,,63x go,63x imaging started,668568142,deferred,http://lims2/focal_plane_image_series?id=668568142,,,,,,,,,,,,,,,,,
mIVSCC-MET,653193697,http://lims2/specimens?id=653193697,Ntsr1-Cre_GN220;Ai14-361815.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Ntsr1-Cre_GN220%3BAi14-361815.05.02,EPhys_171211_03_A02_M,BIOCYTIN_171219_09_A02,500366585,PAS4_171215_451_A01,653193680,,,V1 Coronal 107,qc,A8S4_171219_07,failed,,361815,Ai14(RCL-tdT),Ntsr1-Cre_GN220,not applicable,VISp,,,,,,,656877855,processing,,,,http://lims2/focal_plane_image_series?id=656877855,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,639568972,http://lims2/specimens?id=639568972,Oxtr-T2A-Cre;Ai14-351467.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Oxtr-T2A-Cre%3BAi14-351467.03.01,EPhys_171002_01_A01_M,BIOCYTIN_171010_01_A01,539044518,P9S4_171002_401_A01,639568847,10/2/2017 18:00,1.178809728,V1 Coronal 107,auto_failed,A8S4_171006_06,passed,,351467,Ai14(RCL-tdT),Oxtr-T2A-Cre,positive,VISp4,,,,8256.170183,,,643497439,qc,psw,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=643497439,,63x go,63x imaging started,649052017,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=649052017,,/allen/programs/celltypes/production/mousecelltypes/prod13/specimen_639568972/morphology_summary_686468189.png,/allen/programs/celltypes/production/mousecelltypes/prod13/specimen_639568972/high_res_morphology_summary_686468189.png,,,,,,,,,,,/allen/programs/celltypes/production/mousecelltypes/prod13/specimen_639568972/Oxtr-T2A-Cre_Ai14-351467.03.01.01_686468189_m.swc,/allen/programs/celltypes/production/mousecelltypes/prod13/specimen_639568972/Oxtr-T2A-Cre_Ai14-351467.03.01.01_686468189_m.marker,,
mIVSCC-MET,639568687,http://lims2/specimens?id=639568687,Oxtr-T2A-Cre;Ai14-351467.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Oxtr-T2A-Cre%3BAi14-351467.05.02,EPhys_171002_01_A02_M,BIOCYTIN_171010_01_A02,539044520,P8S4_171002_351_A01,639568586,10/2/2017 17:55,2.133793024,V1 Coronal 107,auto_failed,A8S4_171006_06,passed,,351467,Ai14(RCL-tdT),Oxtr-T2A-Cre,positive,VISp5,,,,8871.463212,,,643497668,qc,s,,,http://lims2/focal_plane_image_series?id=643497668,,63x go,63x imaging started,646981995,image_qc_passed,http://lims2/focal_plane_image_series?id=646981995,,,,,,,,,,,,,,,,,
mIVSCC-MET,639604957,http://lims2/specimens?id=639604957,Oxtr-T2A-Cre;Ai14-351467.05.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Oxtr-T2A-Cre%3BAi14-351467.05.02,EPhys_171002_01_A02_M,BIOCYTIN_171010_01_A02,539044520,P8S4_171002_352_A01,639604942,10/2/2017 18:17,2.510191872,V1 Coronal 107,auto_failed,A8S4_171006_06,failed,,351467,Ai14(RCL-tdT),Oxtr-T2A-Cre,positive,VISp6a,,dendrite type - NA,apical - NA,8011.76057,,,643497668,qc,s,,,http://lims2/focal_plane_image_series?id=643497668,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,639622744,http://lims2/specimens?id=639622744,Oxtr-T2A-Cre;Ai14-351467.05.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Oxtr-T2A-Cre%3BAi14-351467.05.02,EPhys_171002_01_A02_M,BIOCYTIN_171010_01_A02,539044520,P8S4_171002_353_A01,639622621,10/2/2017 18:47,4.063095296,V1 Coronal 107,auto_failed,A8S4_171006_06,passed,,351467,Ai14(RCL-tdT),Oxtr-T2A-Cre,positive,VISp5,,dendrite type - NA,apical - NA,7646.906166,,,643497668,qc,s,,,http://lims2/focal_plane_image_series?id=643497668,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,639858266,http://lims2/specimens?id=639858266,Oxtr-T2A-Cre;Ai14-351470.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Oxtr-T2A-Cre%3BAi14-351470.03.01,EPhys_171002_01_C05_M,BIOCYTIN_171010_01_C05,539044503,P9S4_171003_407_A01,639858235,10/3/2017 20:15,2.774539264,V1 Coronal 107,auto_failed,A8S4_171012_06,passed,,351470,Ai14(RCL-tdT),Oxtr-T2A-Cre,positive,VISp2/3,,,,8892.374879,,,643498830,passed,psw,,,http://lims2/focal_plane_image_series?id=643498830,,63x go,63x imaging started,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,639860893,http://lims2/specimens?id=639860893,Oxtr-T2A-Cre;Ai14-351470.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Oxtr-T2A-Cre%3BAi14-351470.03.01,EPhys_171002_01_C05_M,BIOCYTIN_171010_01_C05,539044503,P9S4_171003_408_A01,639860852,10/3/2017 20:32,1.743795328,V1 Coronal 107,auto_failed,A8S4_171012_06,failed,,351470,Ai14(RCL-tdT),Oxtr-T2A-Cre,positive,VISp5,,dendrite type - NA,apical - NA,3680.994724,,,643498830,passed,,,,http://lims2/focal_plane_image_series?id=643498830,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,639861479,http://lims2/specimens?id=639861479,Oxtr-T2A-Cre;Ai14-351470.03.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Oxtr-T2A-Cre%3BAi14-351470.03.01,EPhys_171002_01_C05_M,BIOCYTIN_171010_01_C05,539044503,P9S4_171003_409_A01,639861464,10/3/2017 20:46,3.302821888,V1 Coronal 107,auto_failed,A8S4_171012_06,passed,,351470,Ai14(RCL-tdT),Oxtr-T2A-Cre,positive,VISp,,dendrite type - NA,apical - NA,,,,643498830,passed,,,,http://lims2/focal_plane_image_series?id=643498830,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,639862877,http://lims2/specimens?id=639862877,Oxtr-T2A-Cre;Ai14-351470.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Oxtr-T2A-Cre%3BAi14-351470.04.01,EPhys_171002_01_D03_M,BIOCYTIN_171010_01_D03,539044265,P2S4_171003_055_A01,639862860,10/3/2017 21:05,1.218134528,V1 Coronal 107,auto_failed,A8S4_171006_06,passed,,351470,Ai14(RCL-tdT),Oxtr-T2A-Cre,positive,VISp5,,,,7831.63234,,,643499314,qc,psw,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=643499314,,63x go,63x imaging started,647278927,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=647278927,,/allen/programs/celltypes/production/mousecelltypes/prod11/specimen_639862877/morphology_summary_680582668.png,/allen/programs/celltypes/production/mousecelltypes/prod11/specimen_639862877/high_res_morphology_summary_680582668.png,,,,,,,,,,,/allen/programs/celltypes/production/mousecelltypes/prod11/specimen_639862877/Oxtr-T2A-Cre_Ai14-351470.04.01.01_680582668_m.swc,/allen/programs/celltypes/production/mousecelltypes/prod11/specimen_639862877/Oxtr-T2A-Cre_Ai14-351470.04.01.01_680582668_m.marker,,
mIVSCC-MET,639879167,http://lims2/specimens?id=639879167,Oxtr-T2A-Cre;Ai14-351470.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Oxtr-T2A-Cre%3BAi14-351470.04.01,EPhys_171002_01_D03_M,BIOCYTIN_171010_01_D03,539044265,P2S4_171003_056_A01,639878984,10/3/2017 21:27,1.459385344,V1 Coronal 107,auto_failed,A8S4_171006_06,failed,,351470,Ai14(RCL-tdT),Oxtr-T2A-Cre,positive,VISp6a,,dendrite type - NA,apical - NA,8126.553969,,,643499314,qc,,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=643499314,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,639881631,http://lims2/specimens?id=639881631,Oxtr-T2A-Cre;Ai14-351470.04.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Oxtr-T2A-Cre%3BAi14-351470.04.01,EPhys_171002_01_D03_M,BIOCYTIN_171010_01_D03,539044265,P2S4_171003_057_A01,639881616,10/3/2017 21:48,1.97510272,V1 Coronal 107,auto_failed,A8S4_171006_06,passed,,351470,Ai14(RCL-tdT),Oxtr-T2A-Cre,positive,VISp5,,,,8481.225405,,,643499314,qc,s,Layer1_AND_Layer2/3_AND_Layer4_AND_Layer5_AND_Layer6a_AND_Layer6b,,http://lims2/focal_plane_image_series?id=643499314,,63x go,63x imaging started,666616618,image_qc_passed,http://lims2/focal_plane_image_series?id=666616618,,,,,,,,,,,,,,,,,
mIVSCC-MET,639860972,http://lims2/specimens?id=639860972,Oxtr-T2A-Cre;Ai14-351470.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Oxtr-T2A-Cre%3BAi14-351470.04.02,EPhys_171002_01_C06_M,BIOCYTIN_171010_01_C06,539044501,P8S4_171003_354_A01,639860928,10/3/2017 20:21,2.311490304,V1 Coronal 107,auto_failed,A8S4_171012_06,failed,,351470,Ai14(RCL-tdT),Oxtr-T2A-Cre,positive,VISp,,dendrite type - NA,apical - NA,,,,643498931,passed,,,,http://lims2/focal_plane_image_series?id=643498931,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,639861972,http://lims2/specimens?id=639861972,Oxtr-T2A-Cre;Ai14-351470.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Oxtr-T2A-Cre%3BAi14-351470.04.02,EPhys_171002_01_C06_M,BIOCYTIN_171010_01_C06,539044501,P8S4_171003_355_A01,639861957,10/3/2017 20:49,1.462634112,V1 Coronal 107,auto_failed,A8S4_171012_06,passed,,351470,Ai14(RCL-tdT),Oxtr-T2A-Cre,positive,VISp,,dendrite type - NA,apical - NA,,,,643498931,passed,,,,http://lims2/focal_plane_image_series?id=643498931,,63x no go,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,639893239,http://lims2/specimens?id=639893239,Oxtr-T2A-Cre;Ai14-351470.05.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Oxtr-T2A-Cre%3BAi14-351470.05.01,EPhys_171002_02_A01_M,BIOCYTIN_171010_02_A01,539044533,P8S4_171003_357_A01,639893224,10/3/2017 22:29,2.28850304,V1 Coronal 107,auto_failed,A8S4_171006_06,passed,,351470,Ai14(RCL-tdT),Oxtr-T2A-Cre,positive,VISp6a,,,,8255.572334,,,643499408,passed,s,,,http://lims2/focal_plane_image_series?id=643499408,,63x go,63x imaging started,647225829,image_qc_passed,http://lims2/focal_plane_image_series?id=647225829,,,,,,,,,,,,,,,,,
mIVSCC-MET,639891826,http://lims2/specimens?id=639891826,Oxtr-T2A-Cre;Ai14-351470.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Oxtr-T2A-Cre%3BAi14-351470.05.02,EPhys_171002_01_D06_M,BIOCYTIN_171010_01_D06,539044535,P9S4_171003_412_A01,639891766,10/3/2017 22:25,1.109536128,V1 Coronal 107,auto_failed,A8S4_171012_06,failed,,351470,Ai14(RCL-tdT),Oxtr-T2A-Cre,positive,VISp,,,,,,,643499383,qc,,,,http://lims2/focal_plane_image_series?id=643499383,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,639881942,http://lims2/specimens?id=639881942,Oxtr-T2A-Cre;Ai14-351470.06.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Oxtr-T2A-Cre%3BAi14-351470.06.01,EPhys_171002_01_D05_M,BIOCYTIN_171010_01_D05,539044269,PAS4_171003_452_A01,639881927,10/3/2017 21:48,2.185604864,V1 Coronal 107,auto_failed,A8S4_171006_06,passed,,351470,Ai14(RCL-tdT),Oxtr-T2A-Cre,positive,VISli2/3,,,,9728.398025,,,643499358,qc,s,,,http://lims2/focal_plane_image_series?id=643499358,,63x go,63x imaging started,647262188,image_qc_passed,http://lims2/focal_plane_image_series?id=647262188,,,,,,,,,,,,,,,,,
