project,cell_specimen_id,link_cell_specimen,cell_specimen_name,cell_or_cluster,hemisphere,flipped,link_slice_specimen,slice_histology_well,slice_biocytin_well,slide20x_barcode ,patched_cell_container,ephys_roi_result_id,recording_date,ephys_seal_gohm,tcp_sop,ephys_qc,rna_amplification_set,rna_amplification_qc,ephys_published_at,labtracks_id,reporters,drivers,cell_reporter,structure,cortex_layer,dendrite_type,apical,pin_z_coord,nwb_ready,has_nwb_download,image_series_20x_id,image_series_20x_qc,psw_20x_annotations,layer_20x_annotations,image_series_20x_tags,link_ims_20x,check_slide,ims63x_go_no_go,ims63x_imaging_started,image_series_63x_id,image_series_63x_qc,link_ims_63x,has_morph_thumb,has_inst_thres_thumb,has_sum_thumb,has_glif1,has_glif2,has_glif3,has_glif4,has_glif5,has_biophysical,has_active_dendrite,nwb_filename,swc_filename,marker_filename,swc_published_at,disease_state
T301x,588392685,http://lims2/specimens?id=588392685,Rorb-IRES2-Cre;Ai14-318659.04.02.04,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-318659.04.02,EPhys_170508_04_A05_M,BIOCYTIN_170516_04_A05,535175911,P1S4_170510_008_A01,588392604,5/10/2017 21:43,2.979369984,V1 Coronal 90,manual_failed,A3S4_170517,passed,,318659,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,,,,,,,,590896601,qc,,,,http://lims2/focal_plane_image_series?id=590896601,,,,,,,,,,,,,,,,,,,,,
T301x,588399146,http://lims2/specimens?id=588399146,Rorb-IRES2-Cre;Ai14-318659.04.02.05,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-318659.04.02,EPhys_170508_04_A05_M,BIOCYTIN_170516_04_A05,535175911,P1S4_170510_009_A01,588399131,5/10/2017 22:11,1.71283328,V1 Coronal 90,manual_failed,A3S4_170517,passed,,318659,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,,,,,,,,590896601,qc,,,,http://lims2/focal_plane_image_series?id=590896601,,,,,,,,,,,,,,,,,,,,,
T301x,588389710,http://lims2/specimens?id=588389710,Rorb-IRES2-Cre;Ai14-318659.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-318659.05.01,EPhys_170508_04_B01_M,BIOCYTIN_170516_04_B01,535176538,P2S4_170510_055_A01,588389658,5/10/2017 21:37,4.961716736,V1 Coronal 90,manual_failed,A3S4_170517,passed,,318659,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,,,,,,,,590896924,qc,,,,http://lims2/focal_plane_image_series?id=590896924,check slide,,,,,,,,,,,,,,,,,,,,
T301x,588394946,http://lims2/specimens?id=588394946,Rorb-IRES2-Cre;Ai14-318659.05.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-318659.05.01,EPhys_170508_04_B01_M,BIOCYTIN_170516_04_B01,535176538,P2S4_170510_056_A01,588394823,5/10/2017 21:57,2.197160704,V1 Coronal 90,manual_failed,A3S4_170517,passed,,318659,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,,,dendrite type - NA,apical - NA,,,,590896924,qc,,,,http://lims2/focal_plane_image_series?id=590896924,,63x no go,,,,,,,,,,,,,,,,,,,
T301x,588402242,http://lims2/specimens?id=588402242,Rorb-IRES2-Cre;Ai14-318659.05.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-318659.05.01,EPhys_170508_04_B01_M,BIOCYTIN_170516_04_B01,535176538,P2S4_170510_057_A01,588402154,5/10/2017 22:19,3.620555008,V1 Coronal 90,manual_failed,A3S4_170517,passed,,318659,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,,,,,,,,590896924,qc,,,,http://lims2/focal_plane_image_series?id=590896924,check slide,,,,,,,,,,,,,,,,,,,,
T301x,588410852,http://lims2/specimens?id=588410852,Rorb-IRES2-Cre;Ai14-318659.05.01.04,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-318659.05.01,EPhys_170508_04_B01_M,BIOCYTIN_170516_04_B01,535176538,P2S4_170510_058_A01,588410768,5/10/2017 22:40,4.014092288,V1 Coronal 90,manual_failed,A3S4_170517,passed,,318659,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,,,,,,,,590896924,qc,,,,http://lims2/focal_plane_image_series?id=590896924,,,,,,,,,,,,,,,,,,,,,
T301x,588389592,http://lims2/specimens?id=588389592,Rorb-IRES2-Cre;Ai14-318659.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-318659.05.02,Ephys_170508_04_A06_M,BIOCYTIN_170516_04_A06,535175907,P6S4_170510_254_A01,588389538,5/10/2017 21:38,0.968557056,V1 Coronal 90,manual_failed,A3S4_170517,passed,,318659,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,,,,,,,,590896795,qc,,,,http://lims2/focal_plane_image_series?id=590896795,,,,,,,,,,,,,,,,,,,,,
T301x,588397646,http://lims2/specimens?id=588397646,Rorb-IRES2-Cre;Ai14-318659.05.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-318659.05.02,Ephys_170508_04_A06_M,BIOCYTIN_170516_04_A06,535175907,P6S4_170510_255_A01,588397605,5/10/2017 22:10,3.135800064,V1 Coronal 90,manual_failed,A3S4_170517,passed,,318659,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,,,,,,,,590896795,qc,,,,http://lims2/focal_plane_image_series?id=590896795,,,,,,,,,,,,,,,,,,,,,
T301x,588404356,http://lims2/specimens?id=588404356,Rorb-IRES2-Cre;Ai14-318659.05.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-318659.05.02,Ephys_170508_04_A06_M,BIOCYTIN_170516_04_A06,535175907,P6S4_170510_256_A01,588404217,5/10/2017 22:25,1.758250112,V1 Coronal 90,manual_failed,A3S4_170517,passed,,318659,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,,,dendrite type - NA,apical - NA,,,,590896795,qc,,,,http://lims2/focal_plane_image_series?id=590896795,,63x no go,,,,,,,,,,,,,,,,,,,
T301x,609491655,http://lims2/specimens?id=609491655,Rorb-IRES2-Cre;Ai14-340660.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-340660.04.01,,,,,609491591,,,V1 Coronal 90,qc,,,,340660,Ai14(RCL-tdT),Rorb-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T301x,610752927,http://lims2/specimens?id=610752927,Rorb-IRES2-Cre;Ai14-340665.02.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-340665.02.01,EPhys_170814_04_A05_M,BIOCYTIN_170822_04_A05,539045286,,610752892,8/18/2017 16:56,1.210141184,V1 Coronal 90,manual_failed,,,,340665,Ai14(RCL-tdT),Rorb-IRES2-Cre,,,,,,,,,613886775,qc,,,,http://lims2/focal_plane_image_series?id=613886775,,,,,,,,,,,,,,,,,,,,,
T301x,638253356,http://lims2/specimens?id=638253356,Rorb-IRES2-Cre;Ai14-349007.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-349007.03.02,,,,,638253341,9/22/2017 22:56,1.152729472,V1 Coronal 107,auto_failed,,,,349007,Ai14(RCL-tdT),Rorb-IRES2-Cre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T301x,638253197,http://lims2/specimens?id=638253197,Rorb-IRES2-Cre;Ai14-349007.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-349007.04.01,EPhys_170918_04_A03_M,BIOCYTIN_170926_04_A03,535157978,P2S4_170922_057_A01,638253158,9/22/2017 22:33,3.216278784,V1 Coronal 107,auto_failed,A8S4_170929_06,failed,,349007,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp,,dendrite type - NA,apical - NA,,,,639685044,qc,,,,http://lims2/focal_plane_image_series?id=639685044,,63x no go,,,,,,,,,,,,,,,,,,,
T301x,638211495,http://lims2/specimens?id=638211495,Rorb-IRES2-Cre;Ai14-349007.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-349007.04.02,EPhys_170918_01_D06_M,BIOCYTIN_170926_01_D06,535175012,P9S4_170922_404_A01,638211478,9/22/2017 20:09,1.220444672,V1 Coronal 107,auto_failed,A8S4_170929_06,passed,,349007,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp4,,,,3254.642327,,,639684193,qc,s,,,http://lims2/focal_plane_image_series?id=639684193,,63x go,,646356857,image_qc_passed,http://lims2/focal_plane_image_series?id=646356857,,,,,,,,,,,,,,,
T301x,638223032,http://lims2/specimens?id=638223032,Rorb-IRES2-Cre;Ai14-349007.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-349007.04.02,EPhys_170918_01_D06_M,BIOCYTIN_170926_01_D06,535175012,P9S4_170922_405_A01,638223017,9/22/2017 20:28,1.585165056,V1 Coronal 107,auto_failed,A8S4_170929_06,passed,,349007,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp4,,,,3379.466219,,,639684193,qc,s,,,http://lims2/focal_plane_image_series?id=639684193,,63x go,,657111352,deferred,http://lims2/focal_plane_image_series?id=657111352,,,,,,,,,,,,,,,
T301x,638227213,http://lims2/specimens?id=638227213,Rorb-IRES2-Cre;Ai14-349007.04.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-349007.04.02,EPhys_170918_01_D06_M,BIOCYTIN_170926_01_D06,535175012,P9S4_170922_406_A01,638227159,9/22/2017 20:48,1.3790208,V1 Coronal 107,auto_failed,A8S4_170929_06,failed,,349007,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp5,,dendrite type - spiny,apical - intact,3723.262473,,,639684193,qc,,,,http://lims2/focal_plane_image_series?id=639684193,,63x no go,,,,,,,,,,,,,,,,,,,
T301x,638228854,http://lims2/specimens?id=638228854,Rorb-IRES2-Cre;Ai14-349007.04.02.04,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-349007.04.02,EPhys_170918_01_D06_M,BIOCYTIN_170926_01_D06,535175012,P9S4_170922_407_A01,638228837,9/22/2017 21:06,1.359199744,V1 Coronal 107,auto_failed,A8S4_170929_06,passed,,349007,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISpm4,,dendrite type - spiny,apical - truncated,4000.359507,,,639684193,qc,s,,,http://lims2/focal_plane_image_series?id=639684193,,63x no go,,,,,,,,,,,,,,,,,,,
T301x,638230038,http://lims2/specimens?id=638230038,Rorb-IRES2-Cre;Ai14-349007.04.02.05,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-349007.04.02,EPhys_170918_01_D06_M,BIOCYTIN_170926_01_D06,535175012,P9S4_170922_408_A01,638230021,9/22/2017 21:24,1.1061056,V1 Coronal 107,auto_failed,A8S4_170929_06,failed,,349007,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp5,,dendrite type - NA,apical - NA,3831.337033,,,639684193,qc,,,,http://lims2/focal_plane_image_series?id=639684193,,63x no go,,,,,,,,,,,,,,,,,,,
T301x,638239361,http://lims2/specimens?id=638239361,Rorb-IRES2-Cre;Ai14-349007.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-349007.05.02,EPhys_170918_04_A02_M,BIOCYTIN_170926_04_A02,535155400,P9S4_170922_409_A01,638239096,9/22/2017 21:54,1.903722496,V1 Coronal 107,auto_failed,A8S4_170929_06,failed,,349007,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp,,,,,,,639684972,qc,,,,http://lims2/focal_plane_image_series?id=639684972,,63x go,,646835849,qc,http://lims2/focal_plane_image_series?id=646835849,,,,,,,,,,,,,,,
T301x,638247032,http://lims2/specimens?id=638247032,Rorb-IRES2-Cre;Ai14-349007.05.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-349007.05.02,EPhys_170918_04_A02_M,BIOCYTIN_170926_04_A02,535155400,P9S4_170922_410_A01,638246930,9/22/2017 22:16,1.662625152,V1 Coronal 107,auto_failed,A8S4_170929_06,failed,,349007,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp,,dendrite type - spiny,apical - truncated,,,,639684972,qc,,,,http://lims2/focal_plane_image_series?id=639684972,,63x no go,,,,,,,,,,,,,,,,,,,
T301x,638252336,http://lims2/specimens?id=638252336,Rorb-IRES2-Cre;Ai14-349007.05.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-349007.05.02,EPhys_170918_04_A02_M,BIOCYTIN_170926_04_A02,535155400,P9S4_170922_411_A01,638252314,9/22/2017 22:34,1.817077504,V1 Coronal 107,auto_failed,A8S4_170929_06,failed,,349007,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp,,dendrite type - NA,apical - NA,,,,639684972,qc,,,,http://lims2/focal_plane_image_series?id=639684972,,63x no go,,,,,,,,,,,,,,,,,,,
T301x,638237129,http://lims2/specimens?id=638237129,Rorb-IRES2-Cre;Ai14-349007.06.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-349007.06.01,EPhys_170918_04_A01_M,BIOCYTIN_170926_04_A01,535155584,PAS4_170922_453_A01,638236987,9/22/2017 21:34,2.952812032,V1 Coronal 107,auto_failed,A8S4_170929_06,passed,,349007,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp,,dendrite type - NA,apical - NA,,,,639684923,passed,,,,http://lims2/focal_plane_image_series?id=639684923,,63x no go,,,,,,,,,,,,,,,,,,,
T301x,638246905,http://lims2/specimens?id=638246905,Rorb-IRES2-Cre;Ai14-349007.06.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-349007.06.01,EPhys_170918_04_A01_M,BIOCYTIN_170926_04_A01,535155584,PAS4_170922_454_A01,638246857,9/22/2017 22:06,2.220411648,V1 Coronal 107,auto_failed,A8S4_170929_06,passed,,349007,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp,,dendrite type - NA,apical - NA,,,,639684923,passed,,,,http://lims2/focal_plane_image_series?id=639684923,,63x no go,,,,,,,,,,,,,,,,,,,
T301x,638805251,http://lims2/specimens?id=638805251,Rorb-IRES2-Cre;Ai14-349010.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-349010.03.02,EPhys_170925_01_B05_M,BIOCYTIN_171003_01_B05,535155292,P9S4_170926_404_A01,638805185,9/26/2017 19:42,2.399076864,V1 Coronal 107,auto_failed,A8S4_170929_06,failed,,349010,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp,,dendrite type - NA,apical - NA,,,,642358892,qc,,,,http://lims2/focal_plane_image_series?id=642358892,,63x no go,,,,,,,,,,,,,,,,,,,
T301x,638809061,http://lims2/specimens?id=638809061,Rorb-IRES2-Cre;Ai14-349010.03.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-349010.03.02,EPhys_170925_01_B05_M,BIOCYTIN_171003_01_B05,535155292,P9S4_170926_405_A01,638809036,9/26/2017 20:04,2.560984832,V1 Coronal 107,auto_failed,A8S4_170929_06,failed,,349010,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp,,dendrite type - NA,apical - NA,,,,642358892,qc,,,,http://lims2/focal_plane_image_series?id=642358892,,63x no go,,,,,,,,,,,,,,,,,,,
T301x,638806925,http://lims2/specimens?id=638806925,Rorb-IRES2-Cre;Ai14-349010.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-349010.04.02,EPhys_170925_01_C01_M,BIOCYTIN_171003_01_C01,535156132,P8S4_170926_354_A01,638806837,9/26/2017 19:45,2.303947264,V1 Coronal 107,auto_failed,A8S4_170929_06,passed,,349010,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISl5,,,,2180.984537,,,642359159,qc,s,,,http://lims2/focal_plane_image_series?id=642359159,,63x go,63x imaging started,649039754,autotracing,http://lims2/focal_plane_image_series?id=649039754,,,,,,,,,,,,,,,
T301x,638809109,http://lims2/specimens?id=638809109,Rorb-IRES2-Cre;Ai14-349010.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-349010.04.02,EPhys_170925_01_C01_M,BIOCYTIN_171003_01_C01,535156132,P8S4_170926_355_A01,638809084,9/26/2017 20:06,3.07124736,V1 Coronal 107,auto_failed,A8S4_170929_06,failed,,349010,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,AQ,,dendrite type - NA,apical - NA,5692.641059,,,642359159,qc,,,,http://lims2/focal_plane_image_series?id=642359159,,63x no go,,,,,,,,,,,,,,,,,,,
T301x,638813221,http://lims2/specimens?id=638813221,Rorb-IRES2-Cre;Ai14-349010.04.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-349010.04.02,EPhys_170925_01_C01_M,BIOCYTIN_171003_01_C01,535156132,P8S4_170926_356_A01,638813203,9/26/2017 20:31,1.934634368,V1 Coronal 107,auto_failed,A8S4_170929_06,passed,,349010,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,AQ,,dendrite type - NA,apical - NA,5684.515923,,,642359159,qc,,,,http://lims2/focal_plane_image_series?id=642359159,,63x no go,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645096084,http://lims2/specimens?id=645096084,Rorb-IRES2-Cre;Ai14-355888.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-355888.04.01,Ephys_171023_03_B05_M,BIOCYTIN_171031_03_B05,539043139,P9S4_171027_401_A01,645096069,,,V1 Coronal 107,qc,A8S4_171101_06,failed,,355888,Ai14(RCL-tdT),Rorb-IRES2-Cre,not applicable,VISp,,,,,,,646757814,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=646757814,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645112885,http://lims2/specimens?id=645112885,Rorb-IRES2-Cre;Ai14-355888.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-355888.04.01,Ephys_171023_03_B05_M,BIOCYTIN_171031_03_B05,539043139,P9S4_171027_402_A01,645112603,10/27/2017 17:30,4.092625664,V1 Coronal 107,auto_failed,A8S4_171101_06,failed,,355888,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp,,,,,,,646757814,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=646757814,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645124253,http://lims2/specimens?id=645124253,Rorb-IRES2-Cre;Ai14-355888.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-355888.04.02,Ephys_171023_03_B06_M,BIOCYTIN_171031_03_B06,539043691,P8S4_171027_351_A01,645124034,,,V1 Coronal 107,qc,A8S4_171101_06,failed,,355888,Ai14(RCL-tdT),Rorb-IRES2-Cre,not applicable,VISp,,,,,,,646757833,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=646757833,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645125866,http://lims2/specimens?id=645125866,Rorb-IRES2-Cre;Ai14-355888.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-355888.04.02,Ephys_171023_03_B06_M,BIOCYTIN_171031_03_B06,539043691,P8S4_171027_352_A01,645125852,10/27/2017 18:10,1.361654528,V1 Coronal 107,auto_failed,A8S4_171101_06,failed,,355888,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp,,,,,,,646757833,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=646757833,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645124853,http://lims2/specimens?id=645124853,Rorb-IRES2-Cre;Ai14-355888.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-355888.05.01,Ephys_171023_03_C01_M,BIOCYTIN_171031_03_C01,539042955,P9S4_171027_403_A01,645124838,10/27/2017 18:00,1.220518912,V1 Coronal 107,auto_failed,A8S4_171101_06,failed,,355888,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp,,,,,,,646757852,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=646757852,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645137286,http://lims2/specimens?id=645137286,Rorb-IRES2-Cre;Ai14-355888.05.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-355888.05.01,Ephys_171023_03_C01_M,BIOCYTIN_171031_03_C01,539042955,P9S4_171027_404_A01,645137021,10/27/2017 18:23,2.148322304,V1 Coronal 107,auto_failed,A8S4_171101_06,passed,,355888,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp,,,,,,,646757852,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=646757852,check slide,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645149120,http://lims2/specimens?id=645149120,Rorb-IRES2-Cre;Ai14-355888.06.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-355888.06.01,EPhys_171023_03_C03_M,BIOCYTIN_171031_03_C03,539045163,PAS4_171027_453_A01,645149103,10/27/2017 19:37,2.038658304,V1 Coronal 107,auto_failed,A8S4_171101_06,failed,,355888,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp,,,,,,,646757890,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=646757890,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645125823,http://lims2/specimens?id=645125823,Rorb-IRES2-Cre;Ai14-355888.06.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-355888.06.02,EPhys_171023_03_C02_M,BIOCYTIN_171031_03_C02,539045347,PAS4_171027_451_A01,645125808,,,V1 Coronal 107,qc,A8S4_171101_06,failed,,355888,Ai14(RCL-tdT),Rorb-IRES2-Cre,not applicable,VISp,,,,,,,646757871,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=646757871,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645144344,http://lims2/specimens?id=645144344,Rorb-IRES2-Cre;Ai14-355888.06.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-355888.06.02,EPhys_171023_03_C02_M,BIOCYTIN_171031_03_C02,539045347,PAS4_171027_452_A01,645144323,10/27/2017 18:38,1.798866432,V1 Coronal 107,auto_failed,A8S4_171101_06,passed,,355888,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp,,dendrite type - NA,apical - NA,,,,646757871,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=646757871,,63x no go,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,644876330,http://lims2/specimens?id=644876330,Rorb-IRES2-Cre;Ai14-355893.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-355893.03.01,EPhys_171023_01_B06_M,BIOCYTIN_171031_01_B06,539045701,P2S4_171023_053_A01,644876285,10/24/2017 0:18,2.903484416,V1 Coronal 107,auto_failed,A8S4_171026_06,passed,,355893,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp,,dendrite type - NA,apical - NA,,,,646750787,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=646750787,,63x no go,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,644881821,http://lims2/specimens?id=644881821,Rorb-IRES2-Cre;Ai14-355893.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-355893.03.01,EPhys_171023_01_B06_M,BIOCYTIN_171031_01_B06,539045701,P2S4_171023_054_A01,644881787,10/24/2017 0:44,1.945105664,V1 Coronal 107,auto_failed,A8S4_171026_06,failed,,355893,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp,,,,,,,646750787,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=646750787,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,644886685,http://lims2/specimens?id=644886685,Rorb-IRES2-Cre;Ai14-355893.03.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-355893.03.01,EPhys_171023_01_B06_M,BIOCYTIN_171031_01_B06,539045701,P2S4_171023_055_A01,644886645,10/24/2017 1:08,3.731316736,V1 Coronal 107,auto_failed,A8S4_171026_06,failed,,355893,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp,,,,,,,646750787,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=646750787,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,644858243,http://lims2/specimens?id=644858243,Rorb-IRES2-Cre;Ai14-355893.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-355893.04.02,EPhys_171023_01_B05_M,BIOCYTIN_171031_01_B05,539045885,P8S4_171023_356_A01,644858204,10/23/2017 22:49,1.552874496,V1 Coronal 107,auto_failed,A8S4_171026_06,passed,,355893,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISl5,,,,2058.214369,,,646750661,pending_ephys_qc,s,,,http://lims2/focal_plane_image_series?id=646750661,,63x go,63x imaging started,653986066,image_qc_passed,http://lims2/focal_plane_image_series?id=653986066,,,,,,,,,,,,,,,
mIVSCC-MET,644864693,http://lims2/specimens?id=644864693,Rorb-IRES2-Cre;Ai14-355893.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-355893.04.02,EPhys_171023_01_B05_M,BIOCYTIN_171031_01_B05,539045885,P8S4_171023_357_A01,644864674,10/23/2017 23:09,1.73077888,V1 Coronal 107,auto_failed,A8S4_171026_06,passed,,355893,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISl5,,,,2239.245781,,,646750661,pending_ephys_qc,psw,,,http://lims2/focal_plane_image_series?id=646750661,,63x go,63x imaging started,655026624,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=655026624,,,,,,,,,,,,,,,
mIVSCC-MET,644844894,http://lims2/specimens?id=644844894,Rorb-IRES2-Cre;Ai14-355893.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rorb-IRES2-Cre%3BAi14-355893.05.01,EPhys_171023_01_A06_M,BIOCYTIN_171031_01_A06,500360091,P9S4_171023_406_A01,644844840,10/23/2017 21:59,1.22830592,V1 Coronal 107,auto_failed,A8S4_171026_06,passed,,355893,Ai14(RCL-tdT),Rorb-IRES2-Cre,cre reporter positive,VISp4,,,,8863.03299,,,646749925,pending_ephys_qc,psw,,,http://lims2/focal_plane_image_series?id=646749925,,63x go,63x imaging started,651502317,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=651502317,,,,,,,,,,,,,,,
