date,organism_name,name,extraction.endPipetteR,extraction.postPatch,rigOperator,status,roi_major,roi_minor,container
2018-11-27 17:08:34 -0800,Mouse,Pvalb-IRES-Cre;Ai14-426687.03.01.01,1000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 2/3,PFS4_181127_702_A01
2018-11-27 19:01:59 -0800,Human,H18.03.322.11.03.01.05,15.0,nucleus_present,katherineb,SUCCESS,TCx,layer 3a,PES4_181127_657_A01
2018-11-27 19:01:59 -0800,Human,H18.03.322.11.03.01.04,15.0,nucleus_present,katherineb,SUCCESS,TCx,layer 2,PES4_181127_656_A01
2018-11-27 19:01:59 -0800,Human,H18.03.322.11.03.01.06,3000.0,nucleus_present,katherineb,SUCCESS,TCx,layer 3b,PES4_181127_658_A01
2018-11-27 19:01:59 -0800,Human,H18.03.322.11.03.01.01,3000.0,nucleus_present,katherineb,SUCCESS,TCx,layer 3a,PES4_181127_654_A01
2018-11-27 19:01:59 -0800,Human,H18.03.322.11.03.01.02,4000.0,nucleus_present,katherineb,SUCCESS,TCx,layer 3b,PES4_181127_655_A01
2018-11-27 19:01:59 -0800,Human,H18.03.322.11.03.01.08,4000.0,nucleus_present,katherineb,SUCCESS,TCx,layer 3a,PES4_181127_659_A01
2018-11-27 19:03:03 -0800,Human,H18.03.322.11.11.01.04,2000.0,nucleus_present,lindsayn,SUCCESS,TCx,layer 3,P8S4_181127_360_A01
2018-11-27 19:03:03 -0800,Human,H18.03.322.11.11.01.03,1500.0,nucleus_present,lindsayn,SUCCESS,TCx,layer 3,P8S4_181127_359_A01
2018-11-27 19:03:03 -0800,Human,H18.03.322.11.11.01.02,2500.0,nucleus_present,lindsayn,SUCCESS,TCx,layer 3,P8S4_181127_358_A01
2018-11-27 19:03:03 -0800,Human,H18.03.322.11.11.01.05,2000.0,nucleus_present,lindsayn,SUCCESS,TCx,layer 3,P8S4_181127_361_A01
2018-11-27 19:03:03 -0800,Human,H18.03.322.11.11.01.06,2000.0,nucleus_present,lindsayn,SUCCESS,TCx,layer 3,P8S4_181127_362_A01
2018-11-27 19:03:03 -0800,Human,H18.03.322.11.11.01.01,1500.0,nucleus_present,lindsayn,SUCCESS,TCx,layer 2,P8S4_181127_357_A01
2018-11-27 19:16:54 -0800,Human,H18.03.322.11.10.01.07,1500.0,nucleus_present,rustym,SUCCESS,TCx,layer 3c,P2S4_181127_055_A01
2018-11-27 19:16:54 -0800,Human,H18.03.322.11.10.01.09,1000.0,nucleus_present,rustym,SUCCESS,TCx,layer 4,P2S4_181127_057_A01
2018-11-27 19:16:54 -0800,Human,H18.03.322.11.10.01.01,1500.0,nucleus_present,rustym,SUCCESS,TCx,layer 2,P2S4_181127_051_A01
2018-11-27 19:16:54 -0800,Human,H18.03.322.11.10.01.05,2500.0,nucleus_present,rustym,SUCCESS,TCx,layer 3a,P2S4_181127_053_A01
2018-11-27 19:16:54 -0800,Human,H18.03.322.11.10.01.04,3000.0,nucleus_present,rustym,SUCCESS,TCx,layer 2,P2S4_181127_052_A01
2018-11-27 19:16:54 -0800,Human,H18.03.322.11.10.01.08,1000.0,nucleus_present,rustym,SUCCESS,TCx,layer 3a,P2S4_181127_056_A01
2018-11-27 19:16:54 -0800,Human,H18.03.322.11.10.01.06,2000.0,nucleus_present,rustym,SUCCESS,TCx,layer 3b,P2S4_181127_054_A01
2018-11-28 07:48:59 -0800,Human,H18.03.322.11.09.01.05,1500.0,nucleus_present,ramr,SUCCESS,TCx,layer 3b,PAS4_181128_453_A01
2018-11-28 07:48:59 -0800,Human,H18.03.322.11.09.01.02,2000.0,nucleus_present,ramr,SUCCESS,TCx,layer 3a,PAS4_181128_451_A01
2018-11-28 07:48:59 -0800,Human,H18.03.322.11.09.01.04,70.0,nucleus_present,ramr,SUCCESS,TCx,layer 2,PAS4_181128_452_A01
2018-11-28 10:52:58 -0800,Human,H18.03.322.11.16.01.02,58.0,nucleus_present,dijonh,SUCCESS,TCx,layer 1,PBS4_181128_502_A01
2018-11-28 10:52:58 -0800,Human,H18.03.322.11.16.01.01,1000.0,nucleus_present,dijonh,SUCCESS,TCx,layer 1,PBS4_181128_501_A01
2018-11-28 11:40:48 -0800,Human,H18.03.322.11.15.01.05,1500.0,nucleus_present,jessicat,SUCCESS,TCx,layer 3b,PFS4_181128_701_A01
2018-11-28 14:14:31 -0800,Mouse,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-425903.03.01.02,4000.0,nucleus_present,kristenh,SUCCESS,VISp,layer 6a,P1S4_181128_002_A01
2018-11-28 14:14:31 -0800,Mouse,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-425903.03.01.01,2000.0,nucleus_present,kristenh,SUCCESS,VISp,layer 5,P1S4_181128_001_A01
2018-11-28 15:02:23 -0800,Mouse,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-425903.04.02.01,1500.0,nucleus_present,lindsayn,SUCCESS,VISp,layer 5,P8S4_181128_351_A01
2018-11-28 15:38:08 -0800,Mouse,Pvalb-IRES-Cre;Ai14-426688.02.01.01,1000.0,nucleus_present,dijonh,SUCCESS,VISp,layer 4,PBS4_181128_503_A01
2018-11-29 10:00:05 -0800,Mouse,Sst-IRES-Cre;Ai14-426169.06.02.01,2000.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_181129_451_A01
2018-11-29 13:06:20 -0800,Mouse,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-427597.03.01.01,1000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 1,PFS4_181129_701_A01
2018-11-29 13:20:26 -0800,Mouse,Sst-IRES-Cre;Ai14-427894.04.02.03,2000.0,nucleus_present,lindsayn,SUCCESS,VISp,layer 5,P8S4_181129_353_A01
2018-11-29 13:20:26 -0800,Mouse,Sst-IRES-Cre;Ai14-427894.04.02.01,2500.0,nucleus_present,lindsayn,SUCCESS,VISp,layer 5,P8S4_181129_351_A01
2018-11-29 13:20:26 -0800,Mouse,Sst-IRES-Cre;Ai14-427894.04.02.04,1500.0,nucleus_present,lindsayn,SUCCESS,VISp,layer 5,P8S4_181129_354_A01
2018-11-29 13:20:26 -0800,Mouse,Sst-IRES-Cre;Ai14-427894.04.02.02,1500.0,nucleus_present,lindsayn,SUCCESS,VISp,layer 4,P8S4_181129_352_A01
2018-11-29 13:30:47 -0800,Mouse,Sst-IRES-Cre;Ai14-427894.04.01.02,4000.0,nucleus_present,kristenh,SUCCESS,VISp,layer 6a,P1S4_181129_002_A01
2018-11-29 13:30:47 -0800,Mouse,Sst-IRES-Cre;Ai14-427894.04.01.01,3500.0,nucleus_present,kristenh,SUCCESS,VISp,layer 4,P1S4_181129_001_A01
2018-11-29 14:08:29 -0800,Mouse,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-427597.05.02.02,5000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 1,PES4_181129_651_A01
2018-11-29 14:17:39 -0800,Mouse,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-427597.03.02.02,700.0,nucleus_present,dijonh,SUCCESS,VISp,layer 1,PBS4_181129_502_A01
2018-11-29 14:17:39 -0800,Mouse,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-427597.03.02.04,88.0,nucleus_present,dijonh,SUCCESS,VISp,layer 1,PBS4_181129_503_A01
2018-11-29 14:17:39 -0800,Mouse,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-427597.03.02.01,66.0,nucleus_present,dijonh,SUCCESS,VISp,layer 1,PBS4_181129_501_A01
2018-11-29 14:34:47 -0800,Mouse,Sst-IRES-Cre;Ai14-427894.05.02.01,1500.0,nucleus_present,ramr,SUCCESS,VISp,layer 2/3,PAS4_181129_452_A01
2018-11-29 15:14:10 -0800,Mouse,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-427597.06.01.01,1400.0,nucleus_present,katherineb,SUCCESS,VISp,layer 2/3,PES4_181129_652_A01
2018-11-30 10:01:44 -0800,Mouse,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-427600.03.01.02,2500.0,nucleus_present,ramr,SUCCESS,VISp,layer 5,PAS4_181130_451_A01
2018-11-30 10:15:55 -0800,Mouse,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-427600.04.01.02,1000.0,nucleus_present,dijonh,SUCCESS,VISp,layer 1,PBS4_181130_502_A01
2018-11-30 10:15:55 -0800,Mouse,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-427600.04.01.01,200.0,nucleus_present,dijonh,SUCCESS,VISp,layer 2/3,PBS4_181130_501_A01
2018-11-30 10:50:49 -0800,Mouse,Vip-IRES-Cre;Ai14-427056.05.02.01,2500.0,nucleus_present,katherineb,SUCCESS,VISp,layer 1,PES4_181130_651_A01
2018-11-30 10:50:49 -0800,Mouse,Vip-IRES-Cre;Ai14-427056.05.02.02,1200.0,nucleus_present,katherineb,SUCCESS,VISp,layer 2/3,PES4_181130_652_A01
2018-11-30 12:51:31 -0800,Mouse,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-427600.05.02.01,500.0,nucleus_present,ramr,SUCCESS,VISp,layer 1,PAS4_181130_452_A01
2018-11-30 13:50:21 -0800,Mouse,Vip-IRES-Cre;Ai14-427056.03.01.01,200.0,nucleus_present,dijonh,SUCCESS,VISp,layer 4,PBS4_181130_503_A01
2018-12-10 11:04:28 -0800,Mouse,Gad2-IRES-Cre;Ai14-429524.03.01.01,1700.0,nucleus_present,kristenh,SUCCESS,VISp,layer 5,P1S4_181210_001_A01
2018-12-10 11:04:28 -0800,Mouse,Gad2-IRES-Cre;Ai14-429524.03.01.02,500.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_181210_002_A01
2018-12-10 14:47:55 -0800,Mouse,Htr3a-Cre_NO152;Ai14-430206.03.01.01,3300.0,nucleus_present,kristenh,SUCCESS,VISp,layer 4,P1S4_181210_003_A01
2018-12-10 15:53:38 -0800,Mouse,Htr3a-Cre_NO152;Ai14-430206.02.01.01,2000.0,nucleus_present,rustym,SUCCESS,VISp,layer 5,P2S4_181210_051_A01
2018-12-10 16:13:02 -0800,Mouse,Sst-IRES-Cre;Ai14-429752.06.02.01,4000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 2/3,PES4_181210_651_A01
2018-12-11 10:24:39 -0800,Mouse,Sst-IRES-Cre;Ai14-430929.08.06.01.08,5.0,nucleus_present,stephanies,SUCCESS,VISp,layer 6a,PXS4_181211_602_A01
2018-12-11 10:24:39 -0800,Mouse,Sst-IRES-Cre;Ai14-430929.08.06.01.06,5.0,nucleus_present,stephanies,SUCCESS,VISp,layer 6a,PXS4_181211_601_A01
2018-12-11 13:37:53 -0800,Human,H18.06.371.13.06.01.01,1500.0,nucleus_present,lindsayn,SUCCESS,TCx,layer 2,P8S4_181211_351_A01
2018-12-11 13:37:53 -0800,Human,H18.06.371.13.06.01.06,2500.0,nucleus_present,lindsayn,SUCCESS,TCx,layer 3,P8S4_181211_356_A01
2018-12-11 13:37:53 -0800,Human,H18.06.371.13.06.01.05,1500.0,nucleus_present,lindsayn,SUCCESS,TCx,layer 3,P8S4_181211_355_A01
2018-12-11 13:37:53 -0800,Human,H18.06.371.13.06.01.02,1500.0,nucleus_present,lindsayn,SUCCESS,TCx,layer 3,P8S4_181211_352_A01
2018-12-11 13:37:53 -0800,Human,H18.06.371.13.06.01.07,1500.0,nucleus_present,lindsayn,SUCCESS,TCx,layer 4,P8S4_181211_357_A01
2018-12-11 13:37:53 -0800,Human,H18.06.371.13.06.01.03,1500.0,nucleus_present,lindsayn,SUCCESS,TCx,layer 2,P8S4_181211_353_A01
2018-12-11 13:37:53 -0800,Human,H18.06.371.13.06.01.04,1500.0,nucleus_present,lindsayn,SUCCESS,TCx,layer 3,P8S4_181211_354_A01
2018-12-11 13:37:53 -0800,Human,H18.06.371.13.06.01.08,1500.0,nucleus_present,lindsayn,SUCCESS,TCx,layer 4,P8S4_181211_358_A01
2018-12-11 13:40:03 -0800,Human,H18.06.371.13.05.01.09,1200.0,nucleus_present,katherineb,SUCCESS,TCx,layer 3b,PES4_181211_657_A01
2018-12-11 13:40:03 -0800,Human,H18.06.371.13.05.01.04,1700.0,nucleus_present,katherineb,SUCCESS,TCx,layer 5,PES4_181211_653_A01
2018-12-11 13:40:03 -0800,Human,H18.06.371.13.05.01.07,1700.0,nucleus_present,katherineb,SUCCESS,TCx,layer 3c,PES4_181211_655_A01
2018-12-11 13:40:03 -0800,Human,H18.06.371.13.05.01.01,2000.0,nucleus_present,katherineb,SUCCESS,TCx,layer 3c,PES4_181211_651_A01
2018-12-11 13:40:03 -0800,Human,H18.06.371.13.05.01.02,3000.0,nucleus_present,katherineb,SUCCESS,TCx,layer 3c,PES4_181211_652_A01
2018-12-11 13:40:03 -0800,Human,H18.06.371.13.05.01.10,1300.0,nucleus_present,katherineb,SUCCESS,TCx,layer 3b,PES4_181211_658_A01
2018-12-11 13:40:03 -0800,Human,H18.06.371.13.05.01.05,40.0,nucleus_present,katherineb,SUCCESS,TCx,layer 3c,PES4_181211_654_A01
2018-12-11 13:40:03 -0800,Human,H18.06.371.13.05.01.08,2100.0,nucleus_present,katherineb,SUCCESS,TCx,layer 3c,PES4_181211_656_A01
2018-12-11 13:55:56 -0800,Human,H18.06.371.11.01.01.02,3000.0,nucleus_present,kristenh,SUCCESS,TCx,layer 2,P1S4_181211_001_A01
2018-12-11 14:37:36 -0800,Human,H18.06.371.13.03.01.02,2000.0,nucleus_present,ramr,SUCCESS,TCx,layer 3b,PAS4_181211_452_A01
2018-12-11 14:37:36 -0800,Human,H18.06.371.13.03.01.03,3000.0,nucleus_present,ramr,SUCCESS,TCx,layer 3a,PAS4_181211_453_A01
2018-12-11 14:37:36 -0800,Human,H18.06.371.13.03.01.01,2000.0,nucleus_present,ramr,SUCCESS,TCx,layer 2,PAS4_181211_451_A01
2018-12-11 14:37:36 -0800,Human,H18.06.371.13.03.01.05,120.0,nucleus_present,ramr,SUCCESS,TCx,layer 3a,PAS4_181211_455_A01
2018-12-11 14:37:36 -0800,Human,H18.06.371.13.03.01.07,2000.0,nucleus_present,ramr,SUCCESS,TCx,layer 3b,PAS4_181211_456_A01
2018-12-11 14:37:36 -0800,Human,H18.06.371.13.03.01.04,55.0,nucleus_present,ramr,SUCCESS,TCx,layer 3c,PAS4_181211_454_A01
2018-12-11 14:38:16 -0800,Human,H18.06.371.12.20.01.03,1200.0,nucleus_present,dijonh,SUCCESS,TCx,layer 4,PBS4_181211_503_A01
2018-12-11 14:38:16 -0800,Human,H18.06.371.12.20.01.01,2500.0,nucleus_present,dijonh,SUCCESS,TCx,layer 4,PBS4_181211_501_A01
2018-12-11 14:38:16 -0800,Human,H18.06.371.12.20.01.06,240.0,nucleus_present,dijonh,SUCCESS,TCx,layer 3c,PBS4_181211_504_A01
2018-12-11 14:38:16 -0800,Human,H18.06.371.12.20.01.02,1000.0,nucleus_present,dijonh,SUCCESS,TCx,layer 4,PBS4_181211_502_A01
2018-12-11 16:24:49 -0800,Mouse,Sst-IRES-Cre;Ai14-430931.08.06.01.08,1000.0,nucleus_present,lisak,SUCCESS,VISp,layer 4,PXS4_181211_401_A01
2018-12-11 16:24:49 -0800,Mouse,Sst-IRES-Cre;Ai14-430931.09.06.01.05,1000.0,nucleus_present,lisak,SUCCESS,VISp,layer 4,PXS4_181211_402_A01
2018-12-11 16:24:49 -0800,Mouse,Sst-IRES-Cre;Ai14-430931.09.06.01.06,1000.0,nucleus_present,lisak,SUCCESS,VISp,layer 4,PXS4_181211_403_A01
2018-12-11 19:39:18 -0800,Mouse,Sst-IRES-Cre;Ai14-430929.09.06.01.06,5.0,nucleus_present,alexh,SUCCESS,VISp,layer 5,PXS4_181211_152_A01
2018-12-11 19:39:18 -0800,Mouse,Sst-IRES-Cre;Ai14-430929.09.06.01.07,5.0,nucleus_present,alexh,SUCCESS,VISp,layer 5,PXS4_181211_153_A01
2018-12-11 19:39:18 -0800,Mouse,Sst-IRES-Cre;Ai14-430929.09.06.01.05,5.0,nucleus_present,alexh,SUCCESS,VISp,layer 5,PXS4_181211_151_A01
2018-12-11 19:48:10 -0800,Mouse,Sst-IRES-Cre;Ai14-430931.10.06.01.08,5.0,nucleus_present,alexh,SUCCESS,VISp,layer 5,PXS4_181211_157_A01
2018-12-11 19:48:10 -0800,Mouse,Sst-IRES-Cre;Ai14-430931.10.06.01.02,5.0,nucleus_present,alexh,SUCCESS,VISp,layer 5,PXS4_181211_154_A01
2018-12-11 19:48:10 -0800,Mouse,Sst-IRES-Cre;Ai14-430931.10.06.01.06,5.0,nucleus_present,alexh,SUCCESS,VISp,layer 5,PXS4_181211_156_A01
2018-12-11 19:48:10 -0800,Mouse,Sst-IRES-Cre;Ai14-430931.10.06.01.05,5.0,nucleus_absent,alexh,SUCCESS,VISp,layer 5,PXS4_181211_155_A01
2018-12-11 20:51:17 -0800,Human,H18.06.371.12.16.01.03,2000.0,nucleus_present,lindsayn,SUCCESS,TCx,layer 3,P8S4_181211_361_A01
2018-12-11 20:51:17 -0800,Human,H18.06.371.12.16.01.02,1500.0,nucleus_present,lindsayn,SUCCESS,TCx,layer 3,P8S4_181211_360_A01
2018-12-11 20:51:17 -0800,Human,H18.06.371.12.16.01.01,2500.0,nucleus_present,lindsayn,SUCCESS,TCx,layer 3,P8S4_181211_359_A01
2018-12-12 10:01:58 -0800,Human,H18.06.371.13.08.01.03,50.0,nucleus_present,kristenh,SUCCESS,TCx,layer 3,P1S4_181212_001_A01
2018-12-12 10:01:58 -0800,Human,H18.06.371.13.08.01.04,1600.0,nucleus_present,kristenh,SUCCESS,TCx,layer 2,P1S4_181212_002_A01
2018-12-12 10:08:04 -0800,Human,H18.06.371.13.12.01.05,250.0,nucleus_present,ramr,SUCCESS,TCx,layer 3b,PAS4_181212_454_A01
2018-12-12 10:08:04 -0800,Human,H18.06.371.13.12.01.03,2500.0,nucleus_present,ramr,SUCCESS,TCx,layer 3a,PAS4_181212_452_A01
2018-12-12 10:08:04 -0800,Human,H18.06.371.13.12.01.04,175.0,nucleus_present,ramr,SUCCESS,TCx,layer 3c,PAS4_181212_453_A01
2018-12-12 10:08:04 -0800,Human,H18.06.371.13.12.01.02,2000.0,nucleus_present,ramr,SUCCESS,TCx,layer 3b,PAS4_181212_451_A01
2018-12-12 10:08:04 -0800,Human,H18.06.371.13.12.01.06,2500.0,nucleus_present,ramr,SUCCESS,TCx,layer 3a,PAS4_181212_455_A01
2018-12-12 10:26:53 -0800,Mouse,Sst-IRES-Cre;Ai14-430933.08.06.01.08,5.0,nucleus_present,alexh,SUCCESS,VISp,layer 5,PXS4_181212_153_A01
2018-12-12 10:26:53 -0800,Mouse,Sst-IRES-Cre;Ai14-430933.08.06.01.05,1000.0,nucleus_present,alexh,SUCCESS,VISp,layer 5,PXS4_181212_151_A01
2018-12-12 10:26:53 -0800,Mouse,Sst-IRES-Cre;Ai14-430933.08.06.01.07,1000.0,nucleus_present,alexh,SUCCESS,VISp,layer 5,PXS4_181212_152_A01
2018-12-12 11:36:40 -0800,Human,H18.06.371.21.02.04,100.0,nucleus_absent,lindsayn,SUCCESS,dLGN,Shell,PXS4_181212_354_A01
2018-12-12 11:36:40 -0800,Human,H18.06.371.21.02.03,1000.0,nucleus_absent,lindsayn,SUCCESS,dLGN,Shell,PXS4_181212_353_A01
2018-12-12 11:36:40 -0800,Human,H18.06.371.21.02.02,300.0,nucleus_absent,lindsayn,SUCCESS,dLGN,Shell,PXS4_181212_352_A01
2018-12-12 11:36:40 -0800,Human,H18.06.371.21.02.01,1500.0,nucleus_absent,lindsayn,SUCCESS,dLGN,Shell,PXS4_181212_351_A01
2018-12-12 12:50:01 -0800,Human,H18.06.371.13.09.01.02,4000.0,nucleus_present,katherineb,SUCCESS,TCx,layer 3c,PES4_181212_652_A01
2018-12-12 12:50:01 -0800,Human,H18.06.371.13.09.01.01,2500.0,nucleus_present,katherineb,SUCCESS,TCx,layer 3b,PES4_181212_651_A01
2018-12-12 13:00:29 -0800,Human,H18.06.371.12.17.01.01,3000.0,nucleus_present,dijonh,SUCCESS,TCx,layer 4,PBS4_181212_501_A01
2018-12-12 15:29:36 -0800,Human,H18.06.371.21.03.01,100.0,nucleus_present,rustym,SUCCESS,dLGN,Shell,PXS4_181212_051_A01
2018-12-12 15:29:36 -0800,Human,H18.06.371.21.03.02,40.0,nucleus_present,rustym,SUCCESS,dLGN,Shell,PXS4_181212_052_A01
2018-12-12 15:31:16 -0800,Mouse,Sst-IRES-Cre;Ai14-430933.09.06.01.03,1000.0,nucleus_present,lisak,SUCCESS,VISp,layer 6a,PXS4_181212_401_A01
2018-12-12 15:31:16 -0800,Mouse,Sst-IRES-Cre;Ai14-430933.09.06.01.07,1000.0,nucleus_present,lisak,SUCCESS,VISp,layer 6a,PXS4_181212_403_A01
2018-12-12 15:31:16 -0800,Mouse,Sst-IRES-Cre;Ai14-430933.09.06.01.05,1000.0,nucleus_present,lisak,SUCCESS,VISp,layer 6a,PXS4_181212_402_A01
2018-12-12 16:01:29 -0800,Human,H18.06.371.21.04.06,700.0,nucleus_present,lindsayn,SUCCESS,dLGN,Shell,PXS4_181212_360_A01
2018-12-12 16:01:29 -0800,Human,H18.06.371.21.04.03,10.0,nucleus_present,lindsayn,SUCCESS,dLGN,Shell,PXS4_181212_357_A01
2018-12-12 16:01:29 -0800,Human,H18.06.371.21.04.04,5.0,nucleus_present,lindsayn,SUCCESS,dLGN,Shell,PXS4_181212_358_A01
2018-12-12 16:01:29 -0800,Human,H18.06.371.21.04.02,300.0,nucleus_present,lindsayn,SUCCESS,dLGN,Shell,PXS4_181212_356_A01
2018-12-12 16:01:29 -0800,Human,H18.06.371.21.04.05,20.0,nucleus_present,lindsayn,SUCCESS,dLGN,Shell,PXS4_181212_359_A01
2018-12-12 16:48:17 -0800,Mouse,Sst-IRES-Cre;Ai14-430932.08.06.01.03,5.0,nucleus_present,stephanies,SUCCESS,VISp,layer 5,PXS4_181212_601_A01
2018-12-12 16:51:24 -0800,Mouse,Sst-IRES-Cre;Ai14-430933.07.06.02.04,5.0,nucleus_present,stephanies,SUCCESS,VISp,layer 5,PXS4_181212_602_A01
2018-12-12 16:51:24 -0800,Mouse,Sst-IRES-Cre;Ai14-430933.07.06.02.05,5.0,nucleus_present,stephanies,SUCCESS,VISp,layer 5,PXS4_181212_603_A01
2018-12-12 16:51:24 -0800,Mouse,Sst-IRES-Cre;Ai14-430933.07.06.02.06,5.0,nucleus_present,stephanies,SUCCESS,VISp,layer 5,PXS4_181212_604_A01
2018-12-12 17:11:32 -0800,Human,H18.06.371.12.04.01.02,53.0,nucleus_present,dijonh,SUCCESS,TCx,layer 2,PBS4_181212_503_A01
2018-12-12 17:11:32 -0800,Human,H18.06.371.12.04.01.01,1000.0,nucleus_present,dijonh,SUCCESS,TCx,layer 2,PBS4_181212_502_A01
2018-12-12 17:11:32 -0800,Human,H18.06.371.12.04.01.03,240.0,nucleus_present,dijonh,SUCCESS,TCx,layer 1,PBS4_181212_504_A01
2018-12-13 10:32:51 -0800,Mouse,Sst-IRES-Cre;Ai14-429748.04.01.03,1300.0,nucleus_present,kristenh,SUCCESS,VISp,layer 5,P1S4_181213_002_A01
2018-12-13 10:32:51 -0800,Mouse,Sst-IRES-Cre;Ai14-429748.04.01.04,2000.0,nucleus_present,kristenh,SUCCESS,VISp,layer 6a,P1S4_181213_003_A01
2018-12-13 10:32:51 -0800,Mouse,Sst-IRES-Cre;Ai14-429748.04.01.02,3200.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_181213_001_A01
2018-12-13 11:04:10 -0800,Mouse,Sst-IRES-Cre;Ai14-429748.05.02.03,2100.0,nucleus_present,katherineb,SUCCESS,VISp,layer 4,PES4_181213_652_A01
2018-12-13 11:04:10 -0800,Mouse,Sst-IRES-Cre;Ai14-429748.05.02.01,2000.0,nucleus_present,katherineb,SUCCESS,VISp,layer 2/3,PES4_181213_651_A01
2018-12-13 11:50:34 -0800,Mouse,Sst-IRES-Cre;Ai14-429748.06.02.02,2500.0,nucleus_present,ramr,SUCCESS,VISp,layer 4,PAS4_181213_452_A01
2018-12-13 11:50:34 -0800,Mouse,Sst-IRES-Cre;Ai14-429748.06.02.01,2500.0,nucleus_present,ramr,SUCCESS,VISp,layer 5,PAS4_181213_451_A01
2018-12-13 11:50:34 -0800,Mouse,Sst-IRES-Cre;Ai14-429748.06.02.03,2600.0,nucleus_present,ramr,SUCCESS,VISp,layer 2/3,PAS4_181213_453_A01
2018-12-13 12:55:31 -0800,Mouse,Sst-IRES-Cre;Ai14-429754.04.02.01,1500.0,nucleus_present,lindsayn,SUCCESS,VISp,layer 5,P8S4_181213_351_A01
2018-12-13 14:23:24 -0800,Mouse,Htr3a-Cre_NO152;Ai14-430208.04.02.02,2000.0,nucleus_present,lindsayn,SUCCESS,VISp,layer 5,P8S4_181213_353_A01
2018-12-13 14:23:24 -0800,Mouse,Htr3a-Cre_NO152;Ai14-430208.04.02.01,1000.0,nucleus_present,lindsayn,SUCCESS,VISp,layer 5,P8S4_181213_352_A01
2018-12-14 09:45:57 -0800,Mouse,Ntsr1-Cre_GN220;Ai140;Sst-IRES-FlpO-433150-Ai65F.07.06.01.02,5.0,nucleus_absent,alexh,SUCCESS,VISp,layer 5,PXS4_181214_151_A01
2018-12-14 09:45:57 -0800,Mouse,Ntsr1-Cre_GN220;Ai140;Sst-IRES-FlpO-433150-Ai65F.07.06.01.03,5.0,nucleus_absent,alexh,SUCCESS,VISp,layer 5,PXS4_181214_152_A01
2018-12-14 09:45:57 -0800,Mouse,Ntsr1-Cre_GN220;Ai140;Sst-IRES-FlpO-433150-Ai65F.07.06.01.05,5.0,nucleus_absent,alexh,SUCCESS,VISp,layer 5,PXS4_181214_153_A01
2018-12-14 10:03:55 -0800,Mouse,Sst-IRES-Cre;Ai14-429750.04.01.02,1000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 6b,PFS4_181214_702_A01
2018-12-14 10:03:55 -0800,Mouse,Sst-IRES-Cre;Ai14-429750.04.01.01,1000.0,nucleus_present,jessicat,SUCCESS,VISp,layer 2/3,PFS4_181214_701_A01
2018-12-14 10:42:37 -0800,Mouse,Sst-IRES-Cre;Ai14-429750.05.01.02,3500.0,nucleus_present,kristenh,SUCCESS,VISp,layer 2/3,P1S4_181214_001_A01
2018-12-14 10:45:19 -0800,Mouse,Sst-IRES-Cre;Ai14-429750.04.02.01,3000.0,nucleus_present,lindsayn,SUCCESS,VISp,layer 5,P8S4_181214_351_A01
2018-12-14 10:45:19 -0800,Mouse,Sst-IRES-Cre;Ai14-429750.04.02.02,2000.0,nucleus_present,lindsayn,SUCCESS,VISp,layer 5,P8S4_181214_352_A01
2018-12-14 11:23:29 -0800,Mouse,Sst-IRES-Cre;Ai14-429750.05.02.01,1300.0,nucleus_present,ramr,SUCCESS,VISp,layer 6a,PAS4_181214_451_A01
2018-12-14 11:23:29 -0800,Mouse,Sst-IRES-Cre;Ai14-429750.05.02.03,1800.0,nucleus_present,ramr,SUCCESS,VISp,layer 5,PAS4_181214_452_A01
2018-12-14 13:17:17 -0800,Mouse,Sst-IRES-Cre;Ai14-429756.03.01.03,2000.0,nucleus_present,kristenh,SUCCESS,VISp,layer 4,P1S4_181214_002_A01
2018-12-14 13:17:17 -0800,Mouse,Sst-IRES-Cre;Ai14-429756.03.01.04,2300.0,nucleus_present,kristenh,SUCCESS,VISp,layer 6a,P1S4_181214_003_A01
